ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate
124560,태웅로직스,,1884,14.5,3.3,4.5,-50.2,0.9,-14.2,-29.2,-32.0,-15.9,-26.0,-32.4,1.1,3780,1867,0,False,False,False,192314,172507,3.6,3.8,3.9,1.11,-30,True,False,False,False,⚠️떨어지는칼날,88.3,-0.2,0.0,-6.1,-0.1,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,58.3,57.3,124560,562245,0,1,0,0,,[20260422] 주요사항보고서(전환사채권발행결정) (20260422000229),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422000229,,,,20260422000229,주의,2025.0,22.5,408.2,-94.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,302.6,318.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.5,81.3,-93.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,13.45,default,2,55.3,54.3,-999.0,EXCLUDE,EXCLUDE,-999.0,10.0,PYKRX,10.0,-10.0,0,0.0,20.0,False
068100,케이웨더,,2335,45.2,17.0,5.1,-44.9,3.8,-10.5,-13.5,-22.9,-5.7,-11.1,-19.1,0.76,4235,2250,0,False,False,False,60644,54624,0.9,1.5,1.4,1.11,0,False,False,False,False,-,53.1,-0.4,0.0,-0.4,-0.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,53.1,52.1,068100,426828,0,3,0,0,,[20260325] 증권발행결과(자율공시)              (제3자배정 유상증자) (20260325900283) || [20260227] [기재정정]주요사항보고서(유상증자결정) (20260227008541) || [20260204] 주요사항보고서(유상증자결정) (20260204000140),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260325900283 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260227008541 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260204000140,,,,20260325900283 || 20260227008541 || 20260204000140,주의,2025.0,-17.3,-20.6,16.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,-9.7,-22.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,0.6,-9.3,106.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-3,55.1,54.1,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,5.5,0,-10.0,13.275,False
117730,티로보틱스,,17740,39.8,18.4,19.1,-42.6,80.7,-5.8,-18.6,-26.7,-9.3,-7.9,-0.5,0.78,30900,9820,5,True,False,False,547290,327760,43.6,103.0,65.2,1.67,3,False,False,True,False,+3%반등,56.9,-13.2,-2.9,-11.5,-27.8,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,64.9,63.900000000000006,117730,867098,0,5,0,0,,[20251217] 주요사항보고서(제3자의전환사채매수선택권행사) (20251217000591) || [20251217] 주요사항보고서(전환사채매수선택권행사자지정) (20251217000547) || [20251211] 주요사항보고서(제3자의전환사채매수선택권행사) (20251211000457),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251217000591 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251217000547 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251211000457,,,,20251217000591 || 20251217000547 || 20251211000457,주의,2025.0,-119.1,-70.0,-70.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,141.5,-47.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-29.5,2.9,-1108.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,0,54.9,53.9,-11.8,WATCH,WATCH,-2.7,-5.0,PYKRX,5.0,-10.0,4,-10.0,14.225,False
203450,유니온바이오메트릭스,,2670,13.8,27.2,5.6,-36.9,6.8,-5.3,-16.8,-17.5,-9.3,-13.1,-14.7,1.22,4230,2500,0,False,False,False,40866,40354,1.3,1.1,1.2,1.01,0,False,False,False,False,-,72.7,-0.3,-0.0,-1.8,-0.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,72.7,71.7,203450,408266,0,0,0,0,,,,,,,,,,,안전,2025.0,10.2,28.4,-64.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,-119.9,112.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-8.6,8.2,-204.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-10,밸류트랩의심,-11.75,default,2,54.7,53.7,-12.8,WATCH,WATCH,-22.0,9.0,PYKRX,-15.0,-5.0,0,-10.0,18.175,False
219130,타이거일렉,,49800,41.0,9.5,6.3,-28.8,325.6,-22.4,4.0,68.5,-14.9,11.4,70.2,0.4,69900,11700,0,False,False,False,36064,72724,14.7,20.3,41.8,0.5,0,False,False,False,False,-,47.5,-6.2,-1.0,9.3,17.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,47.5,46.5,219130,617314,0,1,0,0,,[20260512] 주요사항보고서(전환사채권발행결정) (20260512000631),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260512000631,,,,20260512000631,주의,2025.0,72.2,-19.2,476.6,OFS,영업이익(손실),dart_OperatingIncomeLoss,5.3,1.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,35.2,10.0,250.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-3,현금창출약함,0.07,default,0,54.5,53.5,12.9,WATCH,WATCH,7.3,0.0,PYKRX,10.0,11.0,0,-10.0,11.875,False
080160,모두투어,,8960,22.8,2.5,2.3,-48.8,0.4,-10.3,-22.5,-28.8,-12.1,-17.6,-21.5,1.31,17500,8920,0,False,False,False,117053,116896,14.0,11.0,12.0,1.0,-30,True,False,False,False,⚠️떨어지는칼날,86.4,-4.0,0.2,-39.2,-2.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,64.4,63.400000000000006,080160,456218,0,0,0,0,,,,,,,,,,,안전,2025.0,74.4,48.9,52.1,CFS,영업이익,dart_OperatingIncomeLoss,309.4,187.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,28.3,79.5,-64.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,4.16,default,0,54.4,53.4,-999.0,EXCLUDE,EXCLUDE,-999.0,3.0,PYKRX,18.0,-15.0,0,-10.0,20.0,False
351320,넥사다이내믹스,,1312,28.9,15.9,8.8,-54.4,70.2,-9.1,-4.4,-3.3,-9.2,-5.5,-5.7,0.39,2880,771,0,False,False,False,114989,268152,1.4,1.6,4.0,0.43,0,False,False,False,False,-,72.2,-1.0,-0.0,-2.1,-0.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,72.2,71.2,351320,1440153,0,26,0,0,,[20260430] [기재정정]주요사항보고서(전환사채권발행결정) (20260430001521) || [20260430] [기재정정]주요사항보고서(전환사채권발행결정) (20260430001458) || [20260417] [기재정정]주요사항보고서(전환사채권발행결정) (20260417000570),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430001521 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430001458 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000570,,,,20260430001521 || 20260430001458 || 20260417000570,주의,2025.0,-94.6,-63.7,-48.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-81.0,-9.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-17.6,-14.4,-22.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-3,54.2,53.2,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,0,-10.0,18.05,False
403870,HPSP,,44150,41.9,3.9,-4.0,-34.9,108.7,-26.5,-17.3,-1.6,-15.8,-9.7,16.6,1.04,67800,21150,0,False,False,False,3219430,2686184,1251.5,1606.5,1428.0,1.2,0,False,False,False,False,-,60.0,-50.5,-948.3,601.2,-598.5,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,60.0,59.0,403870,1288827,0,0,0,0,,,,,,,,,,,안전,2025.0,899.0,939.5,-4.3,OFS,영업이익,dart_OperatingIncomeLoss,1002.1,838.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,161.4,187.1,-13.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.11,default,-1,54.0,53.0,10.0,B,OBSERVE,-2.5,0.0,PYKRX,15.0,-10.0,0,-10.0,15.0,True
041930,SY동아,,5680,40.6,6.3,-0.7,-34.3,2.3,-19.8,-17.9,-17.2,-14.1,-12.0,-11.7,0.31,8640,5550,0,False,False,False,128559,294505,5.4,7.9,20.6,0.44,0,False,False,False,False,-,61.8,-4.5,-1.3,9.0,0.5,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,61.8,60.8,041930,199988,0,7,0,0,,[20260504] 최대주주변경을수반하는주식담보제공계약체결               (20260504900591) || [20251216] 최대주주변경               (20251216901831) || [20251028] [기재정정]최대주주변경을수반하는주식양수도계약체결               (20251028900625),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260504900591 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251216901831 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251028900625,,,,20260504900591 || 20251216901831 || 20251028900625,주의,2025.0,171.8,183.9,-6.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,262.6,130.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,44.5,59.2,-24.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.53,default,-3,53.8,52.8,20.4,WATCH,WATCH,-2.4,20.0,PYKRX,15.0,-10.0,0,-10.0,15.45,False
382840,원준,,7830,42.2,11.1,21.7,-35.6,10.3,-15.2,-23.3,-25.0,-11.4,-13.4,-12.2,0.4,12150,7100,5,True,False,False,2734955,902890,29.5,260.9,83.1,3.03,3,False,False,True,False,+3%반등,53.6,-1.9,-0.2,-17.9,-0.2,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,61.6,60.6,382840,1459212,0,0,0,0,,,,,,,,,,,안전,2025.0,69.8,124.3,-43.9,CFS,영업이익,dart_OperatingIncomeLoss,325.6,-12.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-44.8,26.1,-271.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,4.66,default,-3,53.6,52.6,17.4,B,WAIT,17.0,-5.0,PYKRX,15.0,-10.0,4,0.0,13.4,True
317770,엑스페릭스,,2965,33.4,1.0,13.3,-39.4,21.5,-9.3,-17.9,-22.3,-13.1,-12.4,-10.4,0.8,4890,2440,5,True,False,False,1958347,1062830,25.9,65.1,37.5,1.84,0,False,False,False,False,-,69.3,-0.9,-0.1,-1.5,-0.1,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,74.3,73.3,317770,1231786,0,29,0,0,,[20260529] [기재정정]주요사항보고서(전환사채권발행결정) (20260529002142) || [20260528] 신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              (제2회차) (20260528900734) || [20260514] 기타경영사항(자율공시)              (제3회 신주인수권부사채 만기전 취득 후 재매각) (20260514901491),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260529002142 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260528900734 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514901491,,,,20260529002142 || 20260528900734 || 20260514901491,주의,2025.0,-14.1,-32.5,56.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-25.0,-33.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-8.2,-4.7,-72.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업손실,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-5,이중적자,,default,-1,53.3,52.3,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-17.0,-7.5,0,0.0,17.325,False
226950,올릭스,,156000,44.6,40.8,30.2,-28.1,352.2,-5.8,-15.5,-13.3,-4.9,-9.0,18.3,2.22,217000,34500,5,True,False,False,564216,360667,1261.0,960.8,594.1,1.56,3,False,False,True,False,+3%반등,41.1,-85.6,239.5,359.6,38.2,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,57.1,56.1,226950,1113718,0,4,0,0,,[20260601] 주요사항보고서(유상증자결정) (20260601002040) || [20250819] 주요사항보고서(유상증자결정) (20250819000254) || [20250623] 주요사항보고서(자기전환사채매도결정) (20250623000251),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260601002040 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250819000254 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250623000251,,,,20260601002040 || 20250819000254 || 20250623000251,주의,2025.0,-299.7,-309.2,3.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,-159.0,-280.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-107.9,-82.4,-30.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-5,이중적자,,default,1,53.1,52.1,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-17.0,0.0,4,10.0,10.275,False
023910,대한약품,,26350,36.0,18.5,3.8,-22.4,1.9,-3.3,-9.1,-12.6,-4.6,-7.2,-10.3,0.94,33950,25850,0,False,False,False,19087,20847,5.1,5.1,5.8,0.92,0,False,False,False,False,-,55.9,-4.2,-0.3,-16.1,7.9,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,55.9,54.9,023910,113128,0,0,0,0,,,,,,,,,,,안전,2025.0,311.9,380.8,-18.1,OFS,영업이익(손실),dart_OperatingIncomeLoss,256.0,356.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,78.6,92.3,-14.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,0.82,default,2,52.9,51.9,24.0,B,OBSERVE,-2.8,15.0,PYKRX,15.0,-10.0,0,-10.0,13.975,True
036190,금화피에스시,,30700,27.3,11.0,20.4,-27.8,15.0,-8.4,-24.4,-14.4,-10.9,-16.3,-7.8,0.47,42500,26700,0,False,False,False,16775,20045,2.9,5.2,7.0,0.84,0,False,False,False,False,-,69.9,0.7,-2.2,14.4,-21.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,77.9,76.9,036190,176516,0,0,0,0,,,,,,,,,,,안전,2025.0,438.0,362.0,21.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,-246.6,746.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12.8,62.5,-79.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-10,밸류트랩의심,-0.56,default,0,52.9,51.9,-13.0,WATCH,WATCH,-21.6,9.0,PYKRX,-12.0,-7.5,0,-10.0,17.475,False
037030,파워넷,,6680,31.0,15.0,24.2,-35.8,196.9,-13.0,13.6,118.3,-12.1,1.2,75.7,0.17,10400,2250,0,False,False,False,2374617,4408753,53.0,174.5,361.7,0.54,3,False,False,True,False,+3%반등,56.9,25.2,-8.8,86.7,1.4,True,3,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,62.9,61.9,037030,231354,0,2,0,0,,[20260119] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260119900729) || [20250717] 주요사항보고서(제3자의전환사채매수선택권행사) (20250717000359),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260119900729 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250717000359,,,,20260119900729 || 20250717000359,주의,2025.0,246.1,133.0,85.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,218.5,245.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,36.4,44.2,-17.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,0.89,default,0,52.9,51.9,11.2,WATCH,WATCH,16.2,0.0,PYKRX,18.0,-15.0,4,0.0,14.225,False
043650,국순당,,3540,18.2,20.1,-3.7,-31.9,4.0,-9.3,-17.5,-18.4,-10.4,-13.7,-15.7,1.17,5200,3405,0,False,False,False,40978,46076,1.9,1.5,1.8,0.89,4,False,False,False,True,거래량동반양봉,74.8,-0.2,-0.1,-3.2,-0.3,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,78.8,77.8,043650,256715,0,0,0,0,,,,,,,,,,,안전,2025.0,105.6,30.9,241.5,CFS,영업외손익,dart_NonOperatingProfitLoss,-13.5,11.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,13.1,19.0,-31.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,-10,밸류트랩의심,-0.13,default,-1,52.8,51.8,-1.8,WATCH,WATCH,-13.2,15.0,PYKRX,-12.0,-7.5,4,-10.0,18.7,False
459510,나우로보틱스,,22000,28.7,9.4,11.5,-42.5,71.2,-15.9,-6.4,-22.4,-17.4,-6.7,-5.2,0.27,38250,12850,0,False,False,False,136563,511921,25.9,30.6,150.3,0.27,0,False,False,False,False,-,70.6,-4.2,-3.7,-12.2,-8.8,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,70.6,69.6,459510,1594791,0,3,0,0,,[20260116] [기재정정]주요사항보고서(전환사채권발행결정) (20260115000430) || [20260107] [기재정정]주요사항보고서(전환사채권발행결정) (20260107000658) || [20260106] 주요사항보고서(전환사채권발행결정) (20260106000212),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260115000430 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260107000658 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260106000212,,,,20260115000430 || 20260107000658 || 20260106000212,주의,2025.0,-82.1,-28.6,-187.3,OFS,IV. 영업이익(손실),dart_OperatingIncomeLoss,-76.3,-39.7,I. 영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-26.3,-13.7,-92.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,IV. 영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-3,52.6,51.6,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,0,0.0,17.65,False
288620,에스프리즘,,9300,34.8,33.9,25.5,-42.8,22.4,-5.5,-13.8,7.1,-6.6,-2.7,-12.7,0.47,16260,7600,0,False,False,False,54971,113199,4.8,5.3,11.9,0.49,3,False,False,True,False,+3%반등,56.6,0.7,-0.0,10.0,-0.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,67.6,66.6,288620,1257872,0,2,0,0,,[20260128] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260128900577) || [20251028] 전환사채(해외전환사채포함)발행후만기전사채취득               (20251028900467),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260128900577 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251028900467,,,,20260128900577 || 20251028900467,주의,2025.0,-150.1,-41.4,-262.9,CFS,영업이익,dart_OperatingIncomeLoss,-13.6,69.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-28.3,-14.3,-97.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,0,52.6,51.6,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,4,5.0,14.15,False
115500,케이씨에스,,13730,42.7,8.7,18.5,-50.1,76.5,-33.3,-13.2,45.8,-15.7,-2.2,25.8,0.23,27500,7780,0,False,False,False,1743473,1618416,52.5,322.0,288.5,1.08,3,False,False,True,False,+3%반등,55.1,-13.4,0.0,17.6,0.9,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,58.1,57.1,115500,441650,0,0,0,0,,,,,,,,,,,안전,2025.0,20.6,19.8,4.0,OFS,영업이익,dart_OperatingIncomeLoss,0.6,23.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.4,2.3,4.3,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-3,현금창출약함,0.03,default,-3,52.1,51.1,24.8,C,OBSERVE,17.7,0.0,PYKRX,7.0,0.0,4,0.0,13.775,True
