ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate,market
090360,로보스타,기계·장비,68000,30.8,4.0,10.8,-60.4,172.5,-14.9,-34.4,22.5,-24.1,-24.8,-9.2,0.34,171600,24950,0,False,False,False,119147,343800,68.7,86.9,342.0,0.35,0,False,False,False,False,-,84.5,52.9,8.3,-7.2,116.2,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,99.5,92.5,090360,536523,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-56.6,1.5,-3910.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,0.6,88.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,0.7,-23.8,103.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,119.5,112.5,55.0,C,OBSERVE,41.5,-5.0,PYKRX,10.0,17.0,0,13.0,20.0,True,kosdaq
0010F0,보원케미칼,고무·플라스틱,2150,22.8,0.0,15.6,-83.6,0.0,-9.1,-28.3,-78.8,-18.2,-41.7,,0.43,13100,2150,0,False,False,False,70996,198894,1.8,1.6,5.8,0.36,0,False,False,False,False,-,82.9,-0.0,0.0,1.7,0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,82.9,75.9,0010F0,871587,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,51.2,47.6,7.5,OFS,영업이익(손실),dart_OperatingIncomeLoss,52.9,75.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,9.7,7.8,24.9,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.03,default,0,97.9,90.9,55.0,B,OBSERVE,32.1,1.0,PYKRX,23.0,11.0,0,0.0,20.0,True,kosdaq
014190,원익큐브,도매,1148,30.2,32.8,19.9,-57.9,7.2,-7.4,-10.8,-31.3,-9.2,-19.8,-30.1,0.95,2730,1071,0,False,False,False,73441,131630,1.5,0.9,1.7,0.56,3,False,False,True,False,+3%반등,67.1,-0.4,0.0,1.5,-0.1,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,70.1,63.1,014190,128175,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,33.1,35.6,-7.2,CFS,영업이익,dart_OperatingIncomeLoss,172.7,10.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,25.3,6.4,298.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,5.22,default,-1,94.1,87.1,54.8,B,WAIT,24.9,12.0,PYKRX,15.0,17.0,4,-10.0,16.775,True,kosdaq
053270,구영테크,자동차·부품,1809,35.7,46.5,33.0,-39.8,8.3,-0.7,-4.3,-18.5,-3.3,-12.1,-18.2,1.03,3005,1670,0,False,False,False,85218,105505,2.0,1.6,2.0,0.81,3,False,False,True,False,+3%반등,46.5,-0.0,-0.0,-2.1,0.6,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,49.5,42.5,053270,202060,0,6,0,0,,[20260526] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260526900338) || [20260413] 유상증자결정(종속회사의주요경영사항)               (20260413900717) || [20260331] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260331902573),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260526900338 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260413900717 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260331902573,,,,20260526900338 || 20260413900717 || 20260331902573,주의,SAFE,2025.0,243.1,288.5,-15.7,CFS,영업이익,dart_OperatingIncomeLoss,264.3,334.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,84.4,75.6,11.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.09,default,4,78.5,71.5,54.6,WATCH,WATCH,41.9,14.0,PYKRX,20.0,12.0,7,0.0,11.625,False,kosdaq
171010,램테크놀러지,화학,2610,35.1,19.1,18.8,-47.2,4.4,-3.9,-12.3,-16.6,-9.1,-21.6,-30.6,0.68,4945,2500,0,False,False,False,59689,56511,1.0,1.6,1.6,1.06,3,False,False,True,False,+3%반등,62.6,0.4,-0.0,-2.5,0.1,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,73.6,66.6,171010,654272,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-9.5,-16.5,42.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,81.4,-24.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,4.7,1.6,192.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,0,83.6,76.6,54.6,B,WAIT,42.8,1.0,PYKRX,13.0,11.0,4,10.0,15.65,True,kosdaq
043150,바텍,의료·정밀·광학,17680,39.7,32.4,19.7,-35.4,4.2,-5.4,-5.0,-16.2,-4.6,-11.2,-16.0,1.25,27350,16970,0,False,False,False,24154,24709,5.6,4.4,4.6,0.98,7,False,False,True,True,+3%반등/거래량동반양봉,45.5,0.4,0.0,-10.0,5.4,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,55.5,48.5,043150,264255,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,547.8,539.6,1.5,CFS,영업이익,dart_OperatingIncomeLoss,603.2,393.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,109.9,132.1,-16.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.1,default,-1,59.5,52.5,54.4,A,BUY,39.8,12.0,PYKRX,18.0,0.0,8,5.0,11.375,True,kosdaq
302430,이노메트리,기계·장비,6100,36.9,23.0,29.1,-47.1,8.9,-1.6,-16.8,-6.3,-7.6,-23.7,-18.6,0.86,11540,5600,5,False,False,True,25301,37805,2.0,1.6,2.5,0.67,7,False,False,True,True,+3%반등/거래량동반양봉,57.0,0.5,0.0,-3.3,0.1,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,77.0,70.0,302430,1258710,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-57.0,-72.3,21.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,56.8,147.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.5,-21.9,111.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,4,91.0,84.0,54.2,B,WAIT,56.4,-5.0,PYKRX,13.0,11.0,11,10.0,14.25,True,kosdaq
277070,린드먼아시아,금융(은행),2940,31.8,16.6,15.9,-51.8,4.3,-8.0,-16.0,-31.1,-9.9,-20.1,-35.3,0.75,6100,2820,0,False,False,False,6548,8257,0.2,0.2,0.3,0.79,0,False,False,False,False,-,72.3,-0.1,-0.0,-0.3,1.6,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,72.3,65.3,277070,616962,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,36.0,42.1,-14.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,54.4,4.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,10.7,2.2,395.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.51,default,0,97.3,90.3,54.1,B,OBSERVE,21.3,9.0,PYKRX,20.0,17.0,0,-10.0,18.075,True,kosdaq
299170,더블유에스아이,도매,1322,39.6,39.9,30.0,-73.6,10.1,-1.3,-17.4,-42.8,-6.9,-24.8,-44.4,0.38,5000,1201,0,False,False,False,153021,267595,1.3,2.1,3.8,0.57,3,False,False,True,False,+3%반등,52.3,1.6,-0.0,5.5,-0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,63.3,56.3,299170,1318261,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,39.2,38.5,1.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,30.9,67.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-1.7,10.5,-116.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.79,default,2,70.3,63.3,54.1,B,WAIT,50.3,1.0,PYKRX,18.0,0.0,7,15.0,13.075,True,kosdaq
125020,티씨머티리얼즈,전기장비,4465,27.2,4.4,13.1,-57.1,49.3,-19.0,-36.8,-3.3,-22.6,-34.5,-12.3,0.73,10410,2990,0,False,False,False,563893,881246,27.6,27.5,53.6,0.64,0,False,False,False,False,-,84.8,6.9,-1.2,-9.3,-0.2,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,92.8,85.8,125020,381756,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,68.0,109.3,-37.8,OFS,영업이익(손실),dart_OperatingIncomeLoss,40.4,135.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,63.7,23.7,169.4,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,2,현금창출보통,0.59,default,-3,111.8,104.8,54.0,B,OBSERVE,33.5,0.0,PYKRX,12.0,17.0,0,5.0,20.0,True,kosdaq
039030,이오테크닉스,기계·장비,342500,26.3,3.7,7.9,-45.0,106.6,-10.9,-21.8,-16.9,-25.4,-27.3,-5.0,0.68,623000,165800,5,False,True,False,126107,230839,530.0,464.8,1111.3,0.55,0,False,False,False,False,-,80.7,284.7,-293.9,2488.4,-2986.3,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,93.7,86.7,039030,246417,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,807.5,312.0,158.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,1002.9,553.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,298.0,144.8,105.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.24,default,0,108.7,101.7,54.0,B,OBSERVE,32.1,0.0,PYKRX,23.0,11.0,0,0.0,20.0,True,kosdaq
232140,와이씨,기계·장비,9990,22.1,3.6,6.3,-58.6,1.9,-13.5,-29.9,-42.1,-24.6,-39.4,-39.2,1.0,24150,9800,0,False,False,False,601796,768935,75.9,65.4,105.5,0.78,0,False,False,False,False,-,87.4,-0.1,5.2,141.3,-217.4,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,95.4,88.4,232140,1109539,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,169.9,106.0,60.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,411.9,-235.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,39.9,-15.1,365.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.42,default,2,112.4,105.4,54.0,B,OBSERVE,32.1,0.0,PYKRX,23.0,11.0,0,0.0,20.0,True,kosdaq
393210,토마토시스템,출판·SW,2050,25.0,0.0,8.0,-73.0,0.0,-16.0,-29.8,-49.2,-20.5,-37.4,-57.2,0.72,7600,2050,0,False,False,False,41083,57945,0.9,0.9,1.5,0.71,0,False,False,False,False,-,86.7,0.7,0.0,3.9,-0.1,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,94.7,87.7,393210,1436479,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-23.7,-34.1,30.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,3.4,-24.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.4,-8.1,129.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,-3,101.7,94.7,54.0,B,OBSERVE,42.1,-5.0,PYKRX,13.0,11.0,0,15.0,20.0,True,kosdaq
189690,포시에스,출판·SW,1640,42.4,39.9,20.3,-35.8,9.3,-3.7,-2.4,-16.3,-3.5,-10.5,-18.2,1.83,2555,1501,0,False,False,False,47505,68103,2.1,0.8,1.2,0.7,7,False,False,True,True,+3%반등/거래량동반양봉,43.0,1.2,-0.0,0.1,0.1,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,53.0,46.0,189690,939942,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,44.0,45.2,-2.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,66.5,71.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,-4.7,-3.5,-36.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.51,default,-2,46.0,39.0,53.8,B,WAIT,42.2,15.0,PYKRX,15.0,-10.0,8,15.0,10.75,True,kosdaq
265520,AP시스템,기계·장비,19750,33.7,16.8,22.3,-36.5,19.0,-5.0,-11.2,2.8,-10.4,-18.3,-7.6,1.03,31100,16600,0,False,False,False,61881,67386,13.7,12.4,14.9,0.92,0,False,False,False,False,-,59.2,-3.6,1.3,-1.4,0.4,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,67.2,60.2,265520,1203808,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,333.3,471.9,-29.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,339.0,506.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,179.9,76.4,135.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.02,default,2,94.2,87.2,53.8,B,OBSERVE,20.3,12.0,PYKRX,20.0,17.0,0,-10.0,14.8,True,kosdaq
094940,푸른로보틱스,반도체·전자부품,5230,26.2,10.7,18.2,-66.7,4.4,-4.0,-22.9,-42.8,-14.8,-39.4,-42.1,0.71,15700,5010,0,False,False,False,50500,91185,3.3,2.7,5.7,0.55,4,False,False,False,True,거래량동반양봉,79.0,0.6,0.0,-9.2,0.1,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,91.0,84.0,094940,537832,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-10.1,22.8,-144.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,13.7,3.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-5.3,-8.4,36.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,113.0,106.0,53.8,C,OBSERVE,45.8,-5.0,PYKRX,10.0,17.0,7,5.0,19.75,True,kosdaq
049960,쎌바이오텍,제약·바이오,14850,39.1,51.3,15.1,-19.7,30.8,-2.9,-8.0,2.8,-4.4,-8.9,5.0,0.38,18500,11350,0,False,False,False,6162,11284,0.6,0.9,1.8,0.55,3,False,False,True,False,+3%반등,42.2,-0.8,0.0,-5.2,0.7,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,45.2,38.2,049960,357430,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,79.1,68.0,16.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,111.1,192.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,31.9,13.6,134.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.4,default,0,60.2,53.2,53.6,B,WAIT,25.3,15.0,PYKRX,23.0,11.0,4,-10.0,10.55,True,kosdaq
108860,셀바스AI,출판·SW,6880,27.4,10.0,22.4,-60.9,3.5,-6.1,-25.1,-44.1,-15.7,-31.2,-43.1,0.56,17580,6650,0,False,False,False,127301,307006,8.8,9.0,27.0,0.41,0,False,False,False,False,-,78.6,9.3,0.5,-24.6,81.0,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,93.6,86.6,108860,666064,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,14.8,8.0,85.3,CFS,영업이익,dart_OperatingIncomeLoss,94.0,52.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.7,-4.1,9.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,6.35,default,2,110.6,103.6,53.6,B,OBSERVE,46.1,-5.0,PYKRX,15.0,6.0,3,15.0,19.65,True,kosdaq
179290,엠아이텍,의료·정밀·광학,4305,42.2,50.0,30.5,-48.4,7.6,-1.0,-5.1,-32.9,-4.3,-16.4,-32.6,0.52,8340,4000,5,False,False,True,42598,76233,1.7,1.9,3.5,0.56,3,False,False,True,False,+3%반등,41.4,1.3,-0.0,0.5,1.4,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,52.4,45.4,179290,531829,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,206.7,175.8,17.6,CFS,영업이익,dart_OperatingIncomeLoss,148.7,236.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,49.1,66.7,-26.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.72,default,2,59.4,52.4,53.4,B,WAIT,49.5,3.0,PYKRX,18.0,0.0,7,15.0,10.35,True,kosdaq
100660,서암기계공업,기계·장비,2960,46.2,1.2,14.6,-52.1,0.9,-9.1,-8.6,-28.1,-12.8,-21.2,-29.1,0.17,6180,2935,0,False,False,False,170570,588476,3.2,5.3,20.2,0.29,0,False,False,False,False,-,49.2,-1.7,-0.0,-9.9,-0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,49.2,42.2,100660,166528,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,0.4,-12.9,103.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,15.1,26.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.7,-7.7,51.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,37.75,default,-3,61.2,54.2,53.3,B,OBSERVE,25.8,12.0,PYKRX,18.0,11.0,0,0.0,12.3,True,kosdaq
036220,오상헬스케어,의료·정밀·광학,5640,38.0,36.4,28.8,-71.6,8.5,-1.9,-13.1,-31.4,-6.1,-20.8,-46.9,0.38,19890,5200,0,False,False,False,11657,25233,0.6,0.7,1.5,0.46,3,False,False,True,False,+3%반등,53.0,0.9,-0.0,4.1,-0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,64.0,57.0,036220,260657,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,24.3,-247.8,109.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,62.1,-387.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-43.9,40.7,-207.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,2.56,default,2,56.0,49.0,53.2,B,WAIT,39.9,15.0,PYKRX,18.0,-15.0,7,15.0,13.25,True,kosdaq
330350,위더스제약,제약·바이오,6300,17.7,8.6,28.1,-47.3,5.0,1.1,-4.0,-24.3,-10.8,-15.3,-18.8,0.04,11950,6000,10,False,True,True,72953,1456349,3.6,4.6,118.3,0.05,3,False,True,False,False,5일선회복,64.7,0.6,0.3,-20.3,1.0,True,10,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,87.7,80.7,330350,765851,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,56.6,56.6,0.0,OFS,영업이익,dart_OperatingIncomeLoss,67.8,96.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.4,20.8,-88.3,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.2,default,5,97.7,90.7,53.2,B,WAIT,34.5,12.0,PYKRX,15.0,0.0,7,3.0,16.175,True,kosdaq
