ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate,market
009460,한창제지,미분류,1840,9.2,8.2,16.2,-53.6,4.5,-8.7,-32.4,-26.4,-20.4,-28.9,-33.1,0.33,3965,1761,5,False,True,False,28149,33076,0.2,0.5,0.7,0.85,0,False,False,False,False,-,83.5,-0.0,-0.0,-1.2,-0.9,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,88.5,82.5,009460,163761,0,3,0,0,,[20260224] 주식병합결정               (20260224800300) || [20250813] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250813800352) || [20250805] 주요사항보고서(전환사채권발행결정) (20250805000155),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224800300 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250813800352 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250805000155,,,,20260224800300 || 20250813800352 || 20250805000155,주의,2025.0,-51.9,11.4,-554.6,OFS,영업이익(손실),dart_OperatingIncomeLoss,54.1,33.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,16.9,-17.4,196.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,108.5,102.5,38.0,WATCH,WATCH,25.9,1.0,PYKRX,10.0,17.0,0,0.0,20.0,False,kospi
017810,풀무원,미분류,9630,15.8,5.8,-2.2,-47.9,1.3,-7.0,-20.1,-16.3,-9.8,-16.7,-26.0,1.27,18490,9510,5,True,False,False,95245,76121,8.6,9.5,8.1,1.25,0,False,False,False,False,-,85.6,7.5,-21.2,8.0,-35.9,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,98.6,92.6,017810,155355,0,0,0,0,,,,,,,,,,,안전,2025.0,931.7,918.3,1.5,CFS,영업이익,dart_OperatingIncomeLoss,1637.5,1726.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,190.2,112.6,68.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.76,default,2,105.6,99.6,38.0,B,OBSERVE,15.9,0.0,PYKRX,23.0,5.0,0,-10.0,20.0,True,kospi
267260,HD현대일렉트릭,미분류,956000,22.8,7.2,13.1,-33.1,160.8,-8.7,-26.4,9.8,-17.6,-12.7,12.1,0.66,1430000,366500,0,False,False,False,227090,197175,1217.5,2315.7,2299.2,1.15,0,False,False,False,False,-,76.2,-354.3,-579.3,-3621.2,-614.6,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,76.2,70.2,267260,1205851,0,0,0,0,,,,,,,,,,,안전,2025.0,9953.1,6689.7,48.8,CFS,영업이익,dart_OperatingIncomeLoss,9595.7,10337.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2582.7,2181.8,18.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.96,default,0,91.2,85.2,38.0,B,OBSERVE,16.3,0.0,PYKRX,23.0,6.0,0,-10.0,19.05,True,kospi
015230,대창단조,미분류,6100,23.1,29.1,24.1,-18.6,12.5,-1.9,-16.4,1.5,-6.5,-9.5,-6.2,0.51,7490,5420,0,False,False,False,68497,96957,2.9,4.1,6.5,0.71,3,False,True,False,False,5일선회복,56.2,-5.1,3.5,-9.2,8.7,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,67.2,61.2,015230,112679,0,0,0,0,,,,,,,,,,,안전,2025.0,380.3,300.7,26.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,177.0,409.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,115.2,112.6,2.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.47,default,2,81.2,75.2,38.0,B,WAIT,20.0,9.0,PYKRX,12.0,6.0,7,-10.0,14.05,True,kospi
010140,삼성중공업,미분류,27750,38.2,34.7,25.3,-21.5,93.9,-2.3,-14.0,18.1,-6.4,-5.3,5.6,0.73,35350,14310,0,False,False,False,7953019,7522277,1529.4,2219.1,2269.7,1.06,0,False,False,False,False,-,43.2,-1495.2,-140.6,-6411.9,-1299.4,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,43.2,37.2,010140,126478,0,0,0,0,,,,,,,,,,,안전,2025.0,8622.1,5027.0,71.5,CFS,영업이익,dart_OperatingIncomeLoss,15628.5,6545.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2731.2,1230.8,121.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.81,default,2,60.2,54.2,37.8,B,OBSERVE,23.3,0.0,PYKRX,23.0,11.0,3,-10.0,10.8,True,kospi
111110,호전실업,미분류,6650,24.6,17.0,13.7,-27.6,3.6,-6.1,-15.2,-11.3,-7.8,-9.9,-13.5,0.31,9190,6420,0,False,False,False,22939,26119,0.5,1.5,1.9,0.88,0,False,False,False,False,-,66.4,-0.7,-0.1,-3.6,0.9,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,66.4,60.400000000000006,111110,226316,0,1,0,0,,[20260123] 주요사항보고서(자기전환사채만기전취득결정) (20260123000220),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260123000220,,,,20260123000220,주의,2025.0,-78.2,46.2,-269.1,CFS,영업외손익,dart_NonOperatingProfitLoss,254.1,3.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,29.7,-21.7,237.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,86.4,80.4,37.6,WATCH,WATCH,12.9,14.0,PYKRX,10.0,17.0,0,-10.0,16.6,False,kospi
075580,세진중공업,미분류,14330,28.8,19.2,20.1,-47.7,39.4,-7.5,-29.4,-3.2,-12.7,-18.7,-22.9,0.75,27400,10280,5,False,False,True,250289,252847,26.2,36.1,42.6,0.99,0,False,False,False,False,-,78.4,-7.9,18.7,-53.4,-18.6,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,91.4,85.4,075580,415628,0,0,0,0,,,,,,,,,,,안전,2025.0,733.9,359.8,104.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,575.6,316.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,136.4,178.0,-23.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,0.78,default,0,81.4,75.4,37.6,B,OBSERVE,21.8,5.0,PYKRX,18.0,-15.0,0,10.0,19.6,True,kospi
170900,동아에스티,미분류,38350,28.1,9.9,9.1,-32.1,1.3,-6.3,-12.0,-14.3,-6.3,-11.2,-17.6,0.53,56460,37850,0,False,False,False,20792,21888,4.3,8.1,9.0,0.95,0,False,False,False,False,-,70.2,-3.6,-0.0,-15.7,-4.7,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,70.2,64.2,170900,956930,0,0,0,0,,,,,,,,,,,안전,2025.0,6.2,-250.0,102.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,277.8,-117.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,77.6,-48.1,261.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,44.81,default,-3,82.2,76.2,37.6,B,OBSERVE,15.4,1.0,PYKRX,18.0,11.0,0,-10.0,17.55,True,kospi
009450,경동나비엔,미분류,67700,29.7,28.0,17.8,-28.8,27.7,-6.0,-12.0,22.9,-4.7,-2.0,1.1,0.41,95100,53000,0,False,False,False,50098,95828,26.7,34.6,69.1,0.52,0,False,False,False,False,-,60.9,15.3,-21.8,148.0,-68.6,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,68.9,62.900000000000006,009450,101488,0,5,0,0,,[20260408] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260408801385) || [20260331] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260331804277) || [20260327] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260327803232),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260408801385 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260331804277 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260327803232,,,,20260408801385 || 20260331804277 || 20260327803232,주의,2025.0,1433.8,1325.8,8.1,CFS,영업이익,dart_OperatingIncomeLoss,711.7,525.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,638.1,394.5,61.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.5,default,0,80.9,74.9,37.2,WATCH,WATCH,24.3,6.0,PYKRX,15.0,11.0,0,0.0,15.225,False,kospi
011210,현대위아,미분류,80000,33.3,16.1,12.1,-29.0,103.0,-9.4,-3.5,2.0,-9.5,-4.9,12.4,0.38,112600,39400,0,False,False,False,287219,449576,139.9,249.0,405.6,0.64,0,False,False,False,False,-,57.0,-4.5,1.3,128.3,53.0,True,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,60.0,54.0,011210,106623,0,0,0,0,,,,,,,,,,,안전,2025.0,2044.1,2188.1,-6.6,CFS,영업이익,dart_OperatingIncomeLoss,4041.3,5919.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,515.7,485.5,6.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.98,default,-3,62.0,56.0,37.2,B,OBSERVE,17.9,6.0,PYKRX,17.0,0.0,0,0.0,14.25,True,kospi
214330,금호에이치티,미분류,2555,19.5,4.2,7.2,-66.9,2.2,-14.3,-29.1,-45.9,-20.3,-31.4,-49.8,0.54,7710,2500,0,False,False,False,98032,98293,1.3,2.6,3.2,1.0,0,False,False,False,False,-,86.7,1.5,0.0,2.1,0.0,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,94.7,88.7,214330,105606,0,4,1,0,,[20260306] 주요사항보고서(감자결정) (20260306000773) || [20260306] [기재정정]주요사항보고서(감자결정) (20260306000763) || [20260306] 주식병합결정               (20260306801215),[20260306] 매매거래정지및정지해제(중요내용공시)               (20260306801318),,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306000773 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306000763 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306801215,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306801318,,,20260306000773 || 20260306000763 || 20260306801215,주의,2025.0,62.5,118.9,-47.4,CFS,영업이익,dart_OperatingIncomeLoss,138.6,407.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,16.3,26.4,-38.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,2.22,default,0,89.7,83.7,37.0,WATCH,WATCH,29.0,7.0,PYKRX,15.0,-10.0,0,15.0,20.0,False,kospi
294870,IPARK현대산업개발,미분류,19510,22.7,14.5,13.4,-29.9,7.5,-5.3,-13.7,-4.6,-9.3,-11.5,-7.2,0.97,27850,18150,0,False,False,False,263211,263226,50.5,52.3,57.1,1.0,0,False,False,False,False,-,67.3,-41.9,1.9,-90.5,117.7,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,75.3,69.3,294870,1310269,0,0,0,0,,,,,,,,,,,안전,2025.0,2486.1,1846.4,34.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,28.1,3144.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,801.4,540.0,48.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-3,현금창출약함,0.01,default,2,84.3,78.3,36.8,C,OBSERVE,8.7,9.0,PYKRX,10.0,11.0,0,-10.0,16.825,True,kospi
267270,HD건설기계,미분류,147700,29.0,27.0,20.7,-32.1,119.1,-4.8,-22.7,24.9,-9.8,-9.1,22.8,0.55,217500,67400,0,False,False,False,361897,355929,288.8,536.0,588.3,1.02,0,False,False,False,False,-,66.7,349.6,-505.1,1117.3,-1891.0,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,74.7,68.7,267270,1205842,0,2,1,0,,[20260319] [첨부정정]주요사항보고서(감자결정) (20260319000350) || [20260224] 주요사항보고서(감자결정) (20260224002613),[20250701] 매매거래정지및정지해제(중요내용공시)               (20250701800423),,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319000350 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224002613,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250701800423,,,20260319000350 || 20260224002613,주의,2025.0,1708.8,1904.2,-10.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,1660.4,2606.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1907.0,416.5,357.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.97,default,2,101.7,95.7,36.7,WATCH,WATCH,26.9,0.0,PYKRX,20.0,17.0,3,-10.0,16.675,False,kospi
014830,유니드,미분류,67500,21.1,12.6,15.3,-33.6,7.0,-5.6,-25.4,-6.0,-10.2,-17.3,-11.0,0.7,101600,63100,0,False,False,False,33719,33140,15.4,23.5,25.4,1.02,0,False,False,False,False,-,74.4,3.2,-10.8,5.1,-48.2,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,82.4,76.4,014830,159786,0,0,0,0,,,,,,,,,,,안전,2025.0,879.1,954.4,-7.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,894.8,1168.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,255.0,286.6,-11.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.02,default,2,79.4,73.4,36.6,B,OBSERVE,4.6,20.0,PYKRX,15.0,-10.0,3,-10.0,18.6,True,kospi
032640,LG유플러스,미분류,15320,37.1,12.6,31.5,-18.5,21.8,1.7,-4.2,5.1,-2.1,-4.6,-1.0,0.64,18800,12580,15,True,True,True,3321817,1723422,171.2,536.5,273.1,1.93,3,False,False,True,False,+3%반등,40.6,-374.6,-48.7,-231.1,-201.5,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,58.6,52.6,032640,231363,0,0,0,0,,,,,,,,,,,안전,2025.0,8921.3,8631.3,3.4,CFS,영업이익,dart_OperatingIncomeLoss,29637.6,33353.0,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2722.7,2554.3,6.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,3.32,default,5,68.6,62.6,36.2,B,WAIT,21.0,9.0,PYKRX,20.0,0.0,7,-10.0,10.15,True,kospi
120030,조선선재,미분류,89900,37.1,17.8,22.2,-36.6,2.7,-1.7,-9.6,-3.9,-3.6,-7.6,-10.8,0.65,141800,87500,5,False,False,True,1602,1838,1.1,1.4,1.7,0.87,3,False,True,False,False,5일선회복,53.0,-0.5,0.5,-1.6,1.9,True,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,64.0,58.0,120030,796994,0,0,0,0,,,,,,,,,,,안전,2025.0,77.9,86.8,-10.3,OFS,영업이익(손실),dart_OperatingIncomeLoss,90.9,114.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,14.9,15.6,-4.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.17,default,2,61.0,55.0,36.2,B,WAIT,23.0,11.0,PYKRX,15.0,-10.0,7,0.0,13.25,True,kospi
028050,삼성E&A,미분류,48350,37.5,20.8,25.2,-28.2,134.1,-4.8,-12.1,56.5,-8.5,-1.4,44.4,0.38,67300,20650,0,False,False,False,1646055,2831915,532.7,830.7,1584.2,0.58,0,False,False,False,False,-,48.3,-8.0,-22.8,-1858.9,-477.0,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,48.3,42.3,028050,126308,0,0,0,0,,,,,,,,,,,안전,2025.0,7920.8,9716.1,-18.5,CFS,영업이익,dart_OperatingIncomeLoss,2544.3,16358.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1881.9,1573.0,19.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,2,현금창출보통,0.32,default,0,70.3,64.3,36.1,B,OBSERVE,21.6,0.0,PYKRX,12.0,12.0,0,0.0,12.075,True,kospi
036530,SNT홀딩스,미분류,49350,33.6,18.9,19.3,-44.6,19.2,-5.1,-19.2,-6.4,-7.0,-15.0,-18.9,1.24,89000,41400,0,False,False,False,21536,23289,14.2,10.7,12.4,0.92,4,False,False,False,True,거래량동반양봉,68.3,-9.8,-0.8,-45.5,13.8,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,72.3,66.3,036530,225159,0,6,0,0,,[20260116] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260116800777) || [20260116] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260116800774) || [20260109] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260109800420),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260116800777 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260116800774 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260109800420,,,,20260116800777 || 20260116800774 || 20260109800420,주의,2025.0,3006.6,2311.6,30.1,CFS,영업이익,dart_OperatingIncomeLoss,1201.1,1316.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,646.1,530.8,21.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.4,default,2,86.3,80.3,36.1,WATCH,WATCH,20.8,9.0,PYKRX,15.0,11.0,4,-10.0,17.075,False,kospi
093050,LF,미분류,21400,11.8,7.4,4.6,-19.1,38.9,-6.3,-14.6,7.0,-9.1,-12.0,5.7,0.7,26450,15410,0,False,False,False,54237,54582,8.4,12.0,12.9,0.99,0,False,False,False,False,-,68.1,6.0,-1.6,18.3,-10.3,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,76.1,70.1,093050,593032,0,0,0,0,,,,,,,,,,,안전,2025.0,-59.6,-12.0,-396.4,CFS,기타영업외손익,dart_NonOperatingProfitLoss,2702.3,1577.0,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.1,3.0,-30.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,기타영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,0,66.1,60.1,36.0,C,OBSERVE,20.1,9.0,PYKRX,5.0,-10.0,0,15.0,17.025,True,kospi
014440,영보화학,미분류,4425,23.2,30.9,13.1,-18.2,5.4,-1.4,-7.7,-1.3,-4.0,-5.0,-4.5,0.33,5410,4200,0,False,False,False,30131,46336,0.7,1.3,2.1,0.65,0,False,False,False,False,-,55.9,-0.3,-0.0,-3.2,-0.1,True,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,55.9,49.9,014440,140779,0,0,0,0,,,,,,,,,,,안전,2025.0,192.9,194.0,-0.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,153.6,212.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,31.3,34.2,-8.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,0.8,default,2,52.9,46.9,36.0,B,OBSERVE,15.2,14.0,PYKRX,15.0,-10.0,3,0.0,13.975,True,kospi
009900,명신산업,미분류,8690,20.1,4.7,9.3,-41.8,17.1,-13.4,-34.6,1.0,-19.0,-19.5,-9.0,0.39,14940,7420,0,False,False,False,245162,416462,13.6,22.5,47.2,0.59,0,False,False,False,False,-,83.0,6.2,-2.5,25.5,-27.3,True,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,91.0,85.0,009900,173078,0,0,0,0,,,,,,,,,,,안전,2025.0,1025.9,1481.2,-30.7,CFS,영업이익,dart_OperatingIncomeLoss,1588.8,2037.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,206.1,300.6,-31.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.55,default,0,86.0,80.0,36.0,B,OBSERVE,17.0,6.0,PYKRX,15.0,-10.0,0,5.0,20.0,True,kospi
