name,family,market,date,exit_date,year,h,n_selected,n_filled,net,excess_index,excess_ew,delta_quiet,index,ew,win_fraction,missing_exit,stress_missing_net
quiet_gate_steady,quiet_gate,KOSPI,20260401,20260430,2026,20,20,20,0.05294223742776464,-0.2078156842581191,-0.11753637016021029,0.004497485632256153,0.26075792168588374,0.17047860758797492,0.8,0,0.05294223742776464
quiet_gate_rs20,quiet_gate,KOSPI,20260401,20260430,2026,20,20,20,0.09552398789963008,-0.16523393378625367,-0.07495461968834484,0.0470792361041216,0.26075792168588374,0.17047860758797492,0.75,0,0.09552398789963008
quiet_gate_accelerate,quiet_gate,KOSPI,20260401,20260430,2026,20,20,20,0.0657980244144833,-0.19495989727140045,-0.10468058317349162,0.01735327261897482,0.26075792168588374,0.17047860758797492,0.85,0,0.0657980244144833
quiet_gate_size,quiet_gate,KOSPI,20260401,20260430,2026,20,20,20,0.04648307294243407,-0.21427484874344968,-0.12399553464554086,-0.001961678853074418,0.26075792168588374,0.17047860758797492,0.75,0,0.04648307294243407
quiet_gate_no_size,quiet_gate,KOSPI,20260401,20260430,2026,20,20,20,0.05257997122524598,-0.20817795046063775,-0.11789863636272895,0.004135219429737491,0.26075792168588374,0.17047860758797492,0.8,0,0.05257997122524598
quiet_gate_turn,quiet_gate,KOSPI,20260401,20260430,2026,20,20,20,0.03503213372376261,-0.22572578796212112,-0.13544647386421232,-0.013412618071745874,0.26075792168588374,0.17047860758797492,0.7,0,0.03503213372376261
quiet_strength_with_size,share_approx,KOSPI,20260401,20260430,2026,20,20,20,0.11464655007378297,-0.14611137161210078,-0.05583205751419196,0.06620179827827448,0.26075792168588374,0.17047860758797492,0.8,0,0.11464655007378297
quiet_strength_with_turn,share_approx,KOSPI,20260401,20260430,2026,20,20,20,0.03505047842195036,-0.22570744326393338,-0.13542812916602456,-0.013394273373558127,0.26075792168588374,0.17047860758797492,0.75,0,0.03505047842195036
quiet_strength_no_shares,share_approx,KOSPI,20260401,20260430,2026,20,20,20,0.047670166970853536,-0.21308775471503022,-0.12280844061712139,-0.0007745848246549503,0.26075792168588374,0.17047860758797492,0.7,0,0.047670166970853536
control_size,posthoc_control,KOSPI,20260401,20260430,2026,20,20,20,0.21378486416450565,-0.04697305752137809,0.04330625657653073,0.16534011236899715,0.26075792168588374,0.17047860758797492,0.9,0,0.21378486416450565
control_amount,posthoc_control,KOSPI,20260401,20260430,2026,20,20,20,0.3367158275228745,0.07595790583699075,0.16623721993489957,0.288271075727366,0.26075792168588374,0.17047860758797492,0.85,0,0.3367158275228745
control_quiet_size,posthoc_control,KOSPI,20260401,20260430,2026,20,20,20,0.05534635768974222,-0.20541156399614152,-0.1151322498982327,0.006901605894233734,0.26075792168588374,0.17047860758797492,0.8,0,0.05534635768974222
control_rs20_size,posthoc_control,KOSPI,20260401,20260430,2026,20,20,20,0.3804321025655958,0.11967418087971204,0.20995349497762086,0.3319873507700873,0.26075792168588374,0.17047860758797492,1.0,0,0.3804321025655958
base_quiet,baseline,KOSPI,20260401,20260602,2026,40,20,20,-0.07844308343497422,-0.7600261787435784,-0.1849542526070213,0.0,0.6815830953086042,0.10651116917204707,0.15,0,-0.07844308343497422
base_quiet_turn,baseline,KOSPI,20260401,20260602,2026,40,20,20,-0.11612447780412231,-0.7977075731127264,-0.2226356469761694,-0.037681394369148094,0.6815830953086042,0.10651116917204707,0.05,0,-0.11612447780412231
base_relative60,baseline,KOSPI,20260401,20260602,2026,40,20,20,-0.07008055710335692,-0.7516636524119611,-0.17659172627540398,0.008362526331617298,0.6815830953086042,0.10651116917204707,0.25,0,-0.07008055710335692
base_nearhigh,baseline,KOSPI,20260401,20260602,2026,40,20,20,0.11439186943631874,-0.5671912258722854,0.007880700264271664,0.19283495287129296,0.6815830953086042,0.10651116917204707,0.4,0,0.11439186943631874
quiet_strength_rs5,quiet_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.0895082681455145,-0.7710913634541187,-0.19601943731756158,-0.011065184710540285,0.6815830953086042,0.10651116917204707,0.15,0,-0.0895082681455145
quiet_strength_rs20,quiet_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.10390814048002231,-0.7854912357886265,-0.2104193096520694,-0.02546505704504809,0.6815830953086042,0.10651116917204707,0.1,0,-0.10390814048002231
quiet_strength_accelerate,quiet_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.029763493935394802,-0.711346589243999,-0.13627466310744188,0.048679589499579415,0.6815830953086042,0.10651116917204707,0.3,0,-0.029763493935394802
quiet_strength_steady,quiet_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.043144328284581986,-0.7247274235931862,-0.14965549745662907,0.035298755150392234,0.6815830953086042,0.10651116917204707,0.3,0,-0.043144328284581986
quiet_strength_clv,quiet_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.10020207048541466,-0.7817851657940188,-0.20671323965746174,-0.021758987050440437,0.6815830953086042,0.10651116917204707,0.15,0,-0.10020207048541466
squeeze_20,squeeze,KOSPI,20260401,20260602,2026,40,20,20,-0.06543492527005597,-0.7470180205786602,-0.17194609444210304,0.013008158164918251,0.6815830953086042,0.10651116917204707,0.3,0,-0.06543492527005597
squeeze_60,squeeze,KOSPI,20260401,20260602,2026,40,20,20,-0.03811069729985369,-0.7196937926084579,-0.14462186647190076,0.04033238613512053,0.6815830953086042,0.10651116917204707,0.4,0,-0.03811069729985369
squeeze_volume,squeeze,KOSPI,20260401,20260602,2026,40,20,20,0.15980350288838624,-0.521779592420218,0.053292333716339166,0.23824658632336046,0.6815830953086042,0.10651116917204707,0.45,0,0.15980350288838624
squeeze_relative,squeeze,KOSPI,20260401,20260602,2026,40,20,20,0.15052572445388562,-0.5310573708547186,0.04401455528183855,0.22896880788885984,0.6815830953086042,0.10651116917204707,0.45,0,0.15052572445388562
squeeze_range,squeeze,KOSPI,20260401,20260602,2026,40,20,20,-0.019663172917278465,-0.7012462682258827,-0.12617434208932554,0.05877991051769575,0.6815830953086042,0.10651116917204707,0.35,0,-0.019663172917278465
pullback_dry,pullback,KOSPI,20260401,20260602,2026,40,20,20,0.10397913519505184,-0.5776039601135523,-0.0025320339769952377,0.18242221863002606,0.6815830953086042,0.10651116917204707,0.3,0,0.10397913519505184
pullback_quiet,pullback,KOSPI,20260401,20260602,2026,40,20,20,-0.08241347816271931,-0.7639965734713234,-0.18892464733476638,-0.0039703947277450885,0.6815830953086042,0.10651116917204707,0.25,0,-0.08241347816271931
pullback_rebound,pullback,KOSPI,20260401,20260602,2026,40,20,20,0.03752893349725297,-0.6440541618113512,-0.06898223567479411,0.1159720169322272,0.6815830953086042,0.10651116917204707,0.4,0,0.03752893349725297
pullback_high,pullback,KOSPI,20260401,20260602,2026,40,20,20,0.13863801785696456,-0.5429450774516396,0.03212684868491748,0.21708110129193878,0.6815830953086042,0.10651116917204707,0.25,0,0.13863801785696456
pullback_resume,pullback,KOSPI,20260401,20260602,2026,40,20,20,0.03265585612373757,-0.6489272391848666,-0.0738553130483095,0.11109893955871179,0.6815830953086042,0.10651116917204707,0.4,0,0.03265585612373757
volume_clv,volume_sequence,KOSPI,20260401,20260602,2026,40,20,20,0.06618507796986417,-0.61539801733874,-0.040326091202182904,0.1446281614048384,0.6815830953086042,0.10651116917204707,0.3,0,0.06618507796986417
volume_restart,volume_sequence,KOSPI,20260401,20260602,2026,40,20,20,-0.053583442029627525,-0.7351665373382317,-0.1600946112016746,0.024859641405346695,0.6815830953086042,0.10651116917204707,0.35,0,-0.053583442029627525
volume_quiet_restart,volume_sequence,KOSPI,20260401,20260602,2026,40,20,20,-0.06730012904225866,-0.7488832243508629,-0.17381129821430574,0.011142954392715565,0.6815830953086042,0.10651116917204707,0.2,0,-0.06730012904225866
volume_upvolume,volume_sequence,KOSPI,20260401,20260602,2026,40,20,20,-0.11821491336286864,-0.7997980086714728,-0.22472608253491572,-0.03977182992789442,0.6815830953086042,0.10651116917204707,0.05,0,-0.11821491336286864
volume_hold,volume_sequence,KOSPI,20260401,20260602,2026,40,20,20,-0.07977030252063869,-0.7613533978292428,-0.18628147169268577,-0.0013272190856644661,0.6815830953086042,0.10651116917204707,0.25,0,-0.07977030252063869
relative_quiet,relative_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.10793002938460894,-0.7895131246932131,-0.214441198556656,-0.02948694594963472,0.6815830953086042,0.10651116917204707,0.1,0,-0.10793002938460894
relative_persistent,relative_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.10720430196802218,-0.7887873972766264,-0.21371547114006925,-0.028761218533047958,0.6815830953086042,0.10651116917204707,0.3,0,-0.10720430196802218
relative_accelerate,relative_strength,KOSPI,20260401,20260602,2026,40,20,20,0.16377333591319249,-0.5178097593954116,0.05726216674114541,0.2422164193481667,0.6815830953086042,0.10651116917204707,0.45,0,0.16377333591319249
relative_high,relative_strength,KOSPI,20260401,20260602,2026,40,20,20,0.18638927246125042,-0.49519382284735375,0.07987810328920335,0.26483235589622467,0.6815830953086042,0.10651116917204707,0.45,0,0.18638927246125042
relative_efficient,relative_strength,KOSPI,20260401,20260602,2026,40,20,20,-0.07699681292850383,-0.758579908237108,-0.18350798210055091,0.001446270506470393,0.6815830953086042,0.10651116917204707,0.2,0,-0.07699681292850383
recovery_quiet,recovery,KOSPI,20260401,20260602,2026,40,20,20,-0.09909191311930322,-0.7806750084279074,-0.2056030822913503,-0.020648829684329004,0.6815830953086042,0.10651116917204707,0.1,0,-0.09909191311930322
recovery_slope,recovery,KOSPI,20260401,20260602,2026,40,20,20,0.25422901032607115,-0.427354084982533,0.1477178411540241,0.33267209376104534,0.6815830953086042,0.10651116917204707,0.35,0,0.25422901032607115
recovery_rebound,recovery,KOSPI,20260401,20260602,2026,40,20,20,-0.06707508687791514,-0.7486581821865192,-0.1735862560499622,0.011367996557059085,0.6815830953086042,0.10651116917204707,0.25,0,-0.06707508687791514
recovery_cross,recovery,KOSPI,20260401,20260602,2026,40,20,20,-0.11160480458280478,-0.7931878998914089,-0.21811597375485187,-0.03316172114783056,0.6815830953086042,0.10651116917204707,0.2,0,-0.11160480458280478
quiet_gate_steady,quiet_gate,KOSPI,20260401,20260602,2026,40,20,20,-0.10950628441323225,-0.7910893797218365,-0.21601745358527932,-0.03106320097825803,0.6815830953086042,0.10651116917204707,0.15,0,-0.10950628441323225
quiet_gate_rs20,quiet_gate,KOSPI,20260401,20260602,2026,40,20,20,-0.10623464229958753,-0.7878177376081917,-0.2127458114716346,-0.027791558864613305,0.6815830953086042,0.10651116917204707,0.1,0,-0.10623464229958753
quiet_gate_accelerate,quiet_gate,KOSPI,20260401,20260602,2026,40,20,20,-0.05686513567008435,-0.7384482309786885,-0.16337630484213142,0.021577947764889867,0.6815830953086042,0.10651116917204707,0.2,0,-0.05686513567008435
quiet_gate_size,quiet_gate,KOSPI,20260401,20260602,2026,40,20,20,-0.0638702555258032,-0.7454533508344073,-0.17038142469785028,0.014572827909171027,0.6815830953086042,0.10651116917204707,0.3,0,-0.0638702555258032
quiet_gate_no_size,quiet_gate,KOSPI,20260401,20260602,2026,40,20,20,-0.09293463564818324,-0.7745177309567874,-0.19944580482023033,-0.014491552213209025,0.6815830953086042,0.10651116917204707,0.2,0,-0.09293463564818324
quiet_gate_turn,quiet_gate,KOSPI,20260401,20260602,2026,40,20,20,-0.09912538168406333,-0.7807084769926675,-0.2056365508561104,-0.020682298249089112,0.6815830953086042,0.10651116917204707,0.1,0,-0.09912538168406333
quiet_strength_with_size,share_approx,KOSPI,20260401,20260602,2026,40,20,20,0.014402620540494303,-0.6671804747681098,-0.09210854863155277,0.09284570397546853,0.6815830953086042,0.10651116917204707,0.45,0,0.014402620540494303
quiet_strength_with_turn,share_approx,KOSPI,20260401,20260602,2026,40,20,20,-0.08364027710221232,-0.7652233724108165,-0.1901514462742594,-0.005197193667238101,0.6815830953086042,0.10651116917204707,0.1,0,-0.08364027710221232
quiet_strength_no_shares,share_approx,KOSPI,20260401,20260602,2026,40,20,20,-0.10793002938460894,-0.7895131246932131,-0.214441198556656,-0.02948694594963472,0.6815830953086042,0.10651116917204707,0.1,0,-0.10793002938460894
control_size,posthoc_control,KOSPI,20260401,20260602,2026,40,20,20,0.4978722034463793,-0.1837108918622249,0.3913610342743322,0.5763152868813535,0.6815830953086042,0.10651116917204707,0.75,0,0.4978722034463793
control_amount,posthoc_control,KOSPI,20260401,20260602,2026,40,20,20,0.4672150269635534,-0.2143680683450508,0.3607038577915063,0.5456581103985276,0.6815830953086042,0.10651116917204707,0.65,0,0.4672150269635534
control_quiet_size,posthoc_control,KOSPI,20260401,20260602,2026,40,20,20,0.004786171110353382,-0.6767969241982508,-0.10172499806169369,0.0832292545453276,0.6815830953086042,0.10651116917204707,0.35,0,0.004786171110353382
control_rs20_size,posthoc_control,KOSPI,20260401,20260602,2026,40,20,20,0.42284003490602007,-0.2587430604025841,0.316328865733973,0.5012831183409943,0.6815830953086042,0.10651116917204707,0.6,0,0.42284003490602007
base_quiet,baseline,KOSPI,20260401,20260701,2026,60,20,20,-0.1143281572059612,-0.7007497618906698,-0.143241619621263,0.0,0.5864216046847086,0.028913462415301804,0.15,0,-0.1143281572059612
base_quiet_turn,baseline,KOSPI,20260401,20260701,2026,60,20,20,-0.10690615648555597,-0.6933277611702646,-0.13581961890085778,0.0074220007204052335,0.5864216046847086,0.028913462415301804,0.25,0,-0.10690615648555597
base_relative60,baseline,KOSPI,20260401,20260701,2026,60,20,20,-0.0904133994113973,-0.6768350040961059,-0.1193268618266991,0.02391475779456391,0.5864216046847086,0.028913462415301804,0.25,0,-0.0904133994113973
base_nearhigh,baseline,KOSPI,20260401,20260701,2026,60,20,20,0.03180416736465056,-0.5546174373200581,0.0028907049493487567,0.14613232457061176,0.5864216046847086,0.028913462415301804,0.35,0,0.03180416736465056
quiet_strength_rs5,quiet_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.11402386136469567,-0.7004454660494043,-0.14293732377999746,0.00030429584126553944,0.5864216046847086,0.028913462415301804,0.2,0,-0.11402386136469567
quiet_strength_rs20,quiet_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.13465911026201943,-0.721080714946728,-0.16357257267732123,-0.020330953056058226,0.5864216046847086,0.028913462415301804,0.25,0,-0.13465911026201943
quiet_strength_accelerate,quiet_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.08364303196468047,-0.6700646366493891,-0.11255649437998227,0.03068512524128074,0.5864216046847086,0.028913462415301804,0.35,0,-0.08364303196468047
quiet_strength_steady,quiet_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.019314949641909204,-0.6057365543266178,-0.04822841205721101,0.095013207564052,0.5864216046847086,0.028913462415301804,0.4,0,-0.019314949641909204
quiet_strength_clv,quiet_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.09520329684904479,-0.6816249015337534,-0.1241167592643466,0.01912486035691642,0.5864216046847086,0.028913462415301804,0.25,0,-0.09520329684904479
squeeze_20,squeeze,KOSPI,20260401,20260701,2026,60,20,20,-0.057274638438567727,-0.6436962431232763,-0.08618810085386953,0.05705351876739348,0.5864216046847086,0.028913462415301804,0.5,0,-0.057274638438567727
squeeze_60,squeeze,KOSPI,20260401,20260701,2026,60,20,20,-0.08459840251979936,-0.6710200072045079,-0.11351186493510117,0.029729754686161847,0.5864216046847086,0.028913462415301804,0.45,0,-0.08459840251979936
squeeze_volume,squeeze,KOSPI,20260401,20260701,2026,60,20,20,-0.0040482860488383204,-0.5904698907335469,-0.03296174846414013,0.11027987115712289,0.5864216046847086,0.028913462415301804,0.35,0,-0.0040482860488383204
squeeze_relative,squeeze,KOSPI,20260401,20260701,2026,60,20,20,0.025891163230857196,-0.5605304414538514,-0.003022299184444608,0.1402193204368184,0.5864216046847086,0.028913462415301804,0.5,0,0.025891163230857196
squeeze_range,squeeze,KOSPI,20260401,20260701,2026,60,20,20,-0.03657940638721965,-0.6230010110719283,-0.06549286880252145,0.07774875081874155,0.5864216046847086,0.028913462415301804,0.55,0,-0.03657940638721965
pullback_dry,pullback,KOSPI,20260401,20260701,2026,60,20,20,-0.015617797709815456,-0.602039402394524,-0.04453126012511726,0.09871035949614575,0.5864216046847086,0.028913462415301804,0.1,0,-0.015617797709815456
pullback_quiet,pullback,KOSPI,20260401,20260701,2026,60,20,20,-0.10924857040220966,-0.6956701750869183,-0.13816203281751147,0.0050795868037515485,0.5864216046847086,0.028913462415301804,0.2,0,-0.10924857040220966
pullback_rebound,pullback,KOSPI,20260401,20260701,2026,60,20,20,-0.02588860949793701,-0.6123102141826456,-0.05480207191323881,0.0884395477080242,0.5864216046847086,0.028913462415301804,0.3,0,-0.02588860949793701
pullback_high,pullback,KOSPI,20260401,20260701,2026,60,20,20,0.0647190249053098,-0.5217025797793988,0.03580556249000799,0.17904718211127102,0.5864216046847086,0.028913462415301804,0.2,0,0.0647190249053098
pullback_resume,pullback,KOSPI,20260401,20260701,2026,60,20,20,-0.0549754830790012,-0.6413970877637098,-0.08388894549430301,0.059352674126960006,0.5864216046847086,0.028913462415301804,0.2,0,-0.0549754830790012
volume_clv,volume_sequence,KOSPI,20260401,20260701,2026,60,20,20,-0.02295974673082074,-0.6093813514155293,-0.05187320914612255,0.09136841047514047,0.5864216046847086,0.028913462415301804,0.3,0,-0.02295974673082074
volume_restart,volume_sequence,KOSPI,20260401,20260701,2026,60,20,20,-0.18234902612824577,-0.7687706308129544,-0.21126248854354757,-0.06802086892228457,0.5864216046847086,0.028913462415301804,0.2,0,-0.18234902612824577
volume_quiet_restart,volume_sequence,KOSPI,20260401,20260701,2026,60,20,20,-0.15194680645489533,-0.7383684111396039,-0.18086026887019713,-0.03761864924893413,0.5864216046847086,0.028913462415301804,0.2,0,-0.15194680645489533
volume_upvolume,volume_sequence,KOSPI,20260401,20260701,2026,60,20,20,-0.11829644564673569,-0.7047180503314443,-0.1472099080620375,-0.003968288440774487,0.5864216046847086,0.028913462415301804,0.25,0,-0.11829644564673569
volume_hold,volume_sequence,KOSPI,20260401,20260701,2026,60,20,20,-0.21772939130841112,-0.8041509959931197,-0.24664285372371292,-0.10340123410244992,0.5864216046847086,0.028913462415301804,0.1,0,-0.21772939130841112
relative_quiet,relative_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.08403406144939349,-0.6704556661341021,-0.1129475238646953,0.030294095756567718,0.5864216046847086,0.028913462415301804,0.35,0,-0.08403406144939349
relative_persistent,relative_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.14055344076937254,-0.7269750454540811,-0.16946690318467433,-0.026225283563411333,0.5864216046847086,0.028913462415301804,0.3,0,-0.14055344076937254
relative_accelerate,relative_strength,KOSPI,20260401,20260701,2026,60,20,20,0.05108285782085849,-0.5353387468638501,0.022169395405556683,0.1654110150268197,0.5864216046847086,0.028913462415301804,0.45,0,0.05108285782085849
relative_high,relative_strength,KOSPI,20260401,20260701,2026,60,20,20,0.04327712196727471,-0.5431444827174339,0.01436365955197291,0.1576052791732359,0.5864216046847086,0.028913462415301804,0.4,0,0.04327712196727471
relative_efficient,relative_strength,KOSPI,20260401,20260701,2026,60,20,20,-0.05841561566733126,-0.6448372203520398,-0.08732907808263306,0.05591254153862995,0.5864216046847086,0.028913462415301804,0.3,0,-0.05841561566733126
recovery_quiet,recovery,KOSPI,20260401,20260701,2026,60,20,20,-0.035363838306316175,-0.6217854429910248,-0.06427730072161798,0.07896431889964503,0.5864216046847086,0.028913462415301804,0.4,0,-0.035363838306316175
recovery_slope,recovery,KOSPI,20260401,20260701,2026,60,20,20,0.2045326220342917,-0.38188898265041693,0.1756191596189899,0.3188607792402529,0.5864216046847086,0.028913462415301804,0.25,0,0.2045326220342917
recovery_rebound,recovery,KOSPI,20260401,20260701,2026,60,20,20,-0.07667615767325922,-0.6630977623579678,-0.10558962008856103,0.037651999532701985,0.5864216046847086,0.028913462415301804,0.45,0,-0.07667615767325922
recovery_cross,recovery,KOSPI,20260401,20260701,2026,60,20,20,-0.12355387224912576,-0.7099754769338343,-0.15246733466442755,-0.00922571504316455,0.5864216046847086,0.028913462415301804,0.3,0,-0.12355387224912576
quiet_gate_steady,quiet_gate,KOSPI,20260401,20260701,2026,60,20,20,-0.10765826776376172,-0.6940798724484704,-0.13657173017906352,0.006669889442199484,0.5864216046847086,0.028913462415301804,0.2,0,-0.10765826776376172
quiet_gate_rs20,quiet_gate,KOSPI,20260401,20260701,2026,60,20,20,-0.11720156924182643,-0.7036231739265351,-0.14611503165712822,-0.0028734120358652193,0.5864216046847086,0.028913462415301804,0.25,0,-0.11720156924182643
quiet_gate_accelerate,quiet_gate,KOSPI,20260401,20260701,2026,60,20,20,-0.08378407801265358,-0.6702056826973621,-0.11269754042795539,0.03054407919330762,0.5864216046847086,0.028913462415301804,0.35,0,-0.08378407801265358
quiet_gate_size,quiet_gate,KOSPI,20260401,20260701,2026,60,20,20,-0.07337410782452877,-0.6597957125092374,-0.10228757023983058,0.040954049381432434,0.5864216046847086,0.028913462415301804,0.3,0,-0.07337410782452877
quiet_gate_no_size,quiet_gate,KOSPI,20260401,20260701,2026,60,20,20,-0.0885115168620301,-0.6749331215467387,-0.1174249792773319,0.025816640343931108,0.5864216046847086,0.028913462415301804,0.25,0,-0.0885115168620301
quiet_gate_turn,quiet_gate,KOSPI,20260401,20260701,2026,60,20,20,-0.10254164701249224,-0.6889632516972009,-0.13145510942779404,0.011786510193468963,0.5864216046847086,0.028913462415301804,0.2,0,-0.10254164701249224
quiet_strength_with_size,share_approx,KOSPI,20260401,20260701,2026,60,20,20,0.010646868684824567,-0.575774735999884,-0.01826659373047724,0.12497502589078577,0.5864216046847086,0.028913462415301804,0.4,0,0.010646868684824567
quiet_strength_with_turn,share_approx,KOSPI,20260401,20260701,2026,60,20,20,-0.08233104096102217,-0.6687526456457308,-0.11124450337632398,0.03199711624493903,0.5864216046847086,0.028913462415301804,0.25,0,-0.08233104096102217
quiet_strength_no_shares,share_approx,KOSPI,20260401,20260701,2026,60,20,20,-0.08403406144939349,-0.6704556661341021,-0.1129475238646953,0.030294095756567718,0.5864216046847086,0.028913462415301804,0.35,0,-0.08403406144939349
control_size,posthoc_control,KOSPI,20260401,20260701,2026,60,20,20,0.37652230874526266,-0.20989929593944595,0.34760884632996086,0.49085046595122384,0.5864216046847086,0.028913462415301804,0.6,0,0.37652230874526266
control_amount,posthoc_control,KOSPI,20260401,20260701,2026,60,20,20,0.4362195282802327,-0.15020207640447591,0.4073060658649309,0.5505476854861939,0.5864216046847086,0.028913462415301804,0.5,0,0.4362195282802327
control_quiet_size,posthoc_control,KOSPI,20260401,20260701,2026,60,20,20,-0.03517799398824782,-0.6215995986729564,-0.06409145640354963,0.07915016321771338,0.5864216046847086,0.028913462415301804,0.35,0,-0.03517799398824782
control_rs20_size,posthoc_control,KOSPI,20260401,20260701,2026,60,20,20,0.3131989334790676,-0.27322267120564103,0.2842854710637658,0.4275270906850288,0.5864216046847086,0.028913462415301804,0.4,0,0.3131989334790676
base_quiet,baseline,KOSDAQ,20260401,20260430,2026,20,20,20,0.09872541773556949,-0.03003047525343032,-0.07114175572930785,0.0,0.1287558929889998,0.16986717346487734,1.0,0,0.09872541773556949
base_quiet_turn,baseline,KOSDAQ,20260401,20260430,2026,20,20,20,0.08282032961187051,-0.0459355633771293,-0.08704684385300683,-0.01590508812369898,0.1287558929889998,0.16986717346487734,0.9,0,0.08282032961187051
base_relative60,baseline,KOSDAQ,20260401,20260430,2026,20,20,20,0.09789388423890306,-0.030862008750096745,-0.07197328922597428,-0.0008315334966664256,0.1287558929889998,0.16986717346487734,0.6,0,0.09789388423890306
base_nearhigh,baseline,KOSDAQ,20260401,20260430,2026,20,20,20,0.25343069600607604,0.12467480301707623,0.0835635225411987,0.15470527827050656,0.1287558929889998,0.16986717346487734,0.95,0,0.25343069600607604
quiet_strength_rs5,quiet_strength,KOSDAQ,20260401,20260430,2026,20,20,20,0.05040606557586334,-0.07834982741313647,-0.119461107889014,-0.04831935215970615,0.1287558929889998,0.16986717346487734,0.75,0,0.05040606557586334
quiet_strength_rs20,quiet_strength,KOSDAQ,20260401,20260430,2026,20,20,20,0.062342630377503,-0.06641326261149681,-0.10752454308737434,-0.03638278735806649,0.1287558929889998,0.16986717346487734,0.7,0,0.062342630377503
quiet_strength_accelerate,quiet_strength,KOSDAQ,20260401,20260430,2026,20,20,20,0.12584145776384634,-0.002914435225153472,-0.044025715701031004,0.027116040028276847,0.1287558929889998,0.16986717346487734,0.8,0,0.12584145776384634
quiet_strength_steady,quiet_strength,KOSDAQ,20260401,20260430,2026,20,20,20,0.17715304587863254,0.04839715288963273,0.0072858724137551956,0.07842762814306305,0.1287558929889998,0.16986717346487734,0.8,0,0.17715304587863254
quiet_strength_clv,quiet_strength,KOSDAQ,20260401,20260430,2026,20,20,20,0.1135526312643419,-0.015203261724657913,-0.056314542200535445,0.014827213528772407,0.1287558929889998,0.16986717346487734,0.8,0,0.1135526312643419
squeeze_20,squeeze,KOSDAQ,20260401,20260430,2026,20,20,20,0.2231974854255232,0.09444159243652339,0.05333031196064586,0.12447206768995371,0.1287558929889998,0.16986717346487734,0.9,0,0.2231974854255232
squeeze_60,squeeze,KOSDAQ,20260401,20260430,2026,20,20,20,0.20740594409153715,0.07865005110253734,0.037538770626659806,0.10868052635596766,0.1287558929889998,0.16986717346487734,0.85,0,0.20740594409153715
squeeze_volume,squeeze,KOSDAQ,20260401,20260430,2026,20,20,20,0.19596735858658829,0.06721146559758848,0.026100185121710945,0.0972419408510188,0.1287558929889998,0.16986717346487734,0.8,0,0.19596735858658829
squeeze_relative,squeeze,KOSDAQ,20260401,20260430,2026,20,20,20,0.17382454449815504,0.04506865150915523,0.003957371033277701,0.07509912676258555,0.1287558929889998,0.16986717346487734,0.7,0,0.17382454449815504
squeeze_range,squeeze,KOSDAQ,20260401,20260430,2026,20,20,20,0.20821867291114443,0.07946277992214462,0.03835149944626709,0.10949325517557494,0.1287558929889998,0.16986717346487734,0.85,0,0.20821867291114443
pullback_dry,pullback,KOSDAQ,20260401,20260430,2026,20,20,20,0.16730949861133992,0.038553605622340115,-0.002557674853537417,0.06858408087577043,0.1287558929889998,0.16986717346487734,0.7,0,0.16730949861133992
pullback_quiet,pullback,KOSDAQ,20260401,20260430,2026,20,20,20,0.17167271699138809,0.042916824002388276,0.0018055435265107445,0.0729472992558186,0.1287558929889998,0.16986717346487734,0.9,0,0.17167271699138809
pullback_rebound,pullback,KOSDAQ,20260401,20260430,2026,20,20,20,0.27872988904640505,0.14997399605740525,0.10886271558152771,0.18000447131083558,0.1287558929889998,0.16986717346487734,0.9,0,0.27872988904640505
pullback_high,pullback,KOSDAQ,20260401,20260430,2026,20,20,20,0.1993486919048718,0.070592798915872,0.02948151843999447,0.10062327416930232,0.1287558929889998,0.16986717346487734,0.85,0,0.1993486919048718
pullback_resume,pullback,KOSDAQ,20260401,20260430,2026,20,20,20,0.23499084328315298,0.10623495029415317,0.06512366981827564,0.13626542554758347,0.1287558929889998,0.16986717346487734,0.8,0,0.23499084328315298
volume_clv,volume_sequence,KOSDAQ,20260401,20260430,2026,20,20,20,0.21439520443619578,0.08563931144719597,0.04452803097131844,0.11566978670062629,0.1287558929889998,0.16986717346487734,0.9,0,0.21439520443619578
volume_restart,volume_sequence,KOSDAQ,20260401,20260430,2026,20,20,20,0.13564296082911267,0.006887067840112865,-0.03422421263576467,0.036917543093543184,0.1287558929889998,0.16986717346487734,0.85,0,0.13564296082911267
volume_quiet_restart,volume_sequence,KOSDAQ,20260401,20260430,2026,20,20,20,0.14364540368768555,0.014889510698685743,-0.02622176977719179,0.04491998595211606,0.1287558929889998,0.16986717346487734,0.8,0,0.14364540368768555
