universe,base,label,h,regime,n,ic_base,diff,lo,hi,pos
과매도프록시,lv60+to20,+dlow252,5,반등,60,0.0902918863560003,-0.009479819025598309,-0.02141775106897325,-0.0012539358784243214,0.35
과매도프록시,lv60+to20,+dlow252,5,약세,231,0.08698901025724597,-0.004121390767363901,-0.010133375504831755,0.0028806225559793674,0.4329004329004329
과매도프록시,lv60+to20,+mom12_1,5,전체,644,0.10198255108399429,-0.00441476272153326,-0.01252470746460171,0.003945756382853867,0.4658385093167702
과매도프록시,lv60+to20,+mom12_1,5,강세,297,0.11296733550250437,-0.0003318092750806851,-0.011324193745568705,0.01053912032854193,0.49158249158249157
과매도프록시,lv60+to20,+mom12_1,5,조정,56,0.11809803041186938,-0.008709729649795894,-0.022651053856973337,0.004430908183893688,0.4107142857142857
과매도프록시,lv60+to20,+mom12_1,5,반등,60,0.0902918863560003,0.003381155185805943,-0.018598151183857388,0.02854926011178859,0.5333333333333333
과매도프록시,lv60+to20,+mom12_1,5,약세,231,0.08698901025724597,-0.010647983933888498,-0.02525735977315661,0.0034979048159975022,0.42857142857142855
과매도프록시,lv60+to20,+mom21,5,전체,644,0.10198255108399429,-0.007305512092346883,-0.012351273089119569,-0.0025344100310407207,0.4192546583850932
과매도프록시,lv60+to20,+mom21,5,강세,297,0.11296733550250437,-0.003111854072710888,-0.009542105047504721,0.0025840190042807627,0.4612794612794613
과매도프록시,lv60+to20,+mom21,5,조정,56,0.11809803041186938,-0.009968643018368173,-0.025769512034906156,0.007544680874905913,0.375
과매도프록시,lv60+to20,+mom21,5,반등,60,0.0902918863560003,-0.011511914419725655,-0.02520677224268017,-0.0014942253987723071,0.31666666666666665
과매도프록시,lv60+to20,+mom21,5,약세,231,0.08698901025724597,-0.010959178587290484,-0.020368794654952525,-0.0010863449076625668,0.4025974025974026
과매도프록시,lv60+to20,+mom63,5,전체,644,0.10198255108399429,-0.0014673720438889244,-0.00993857288414376,0.007214716916098985,0.4798136645962733
과매도프록시,lv60+to20,+mom63,5,강세,297,0.11296733550250437,0.011872226358528597,0.0007786914073179762,0.02319934289583535,0.5656565656565656
과매도프록시,lv60+to20,+mom63,5,조정,56,0.11809803041186938,-0.0038148747482750537,-0.026927648001005965,0.02658508097129443,0.4107142857142857
과매도프록시,lv60+to20,+mom63,5,반등,60,0.0902918863560003,0.005889632569565846,-0.01195410407531784,0.02220039703436234,0.5
과매도프록시,lv60+to20,+mom63,5,약세,231,0.08698901025724597,-0.01996010300007796,-0.03325710609495039,-0.006367345167611212,0.38095238095238093
과매도프록시,lv60+to20,+ret5,5,전체,644,0.10198255108399429,-0.012022066058137337,-0.019162841337743312,-0.004785861711187302,0.4083850931677019
과매도프록시,lv60+to20,+ret5,5,강세,297,0.11296733550250437,-0.016573056350530635,-0.02588854434788583,-0.007400098608439145,0.37037037037037035
과매도프록시,lv60+to20,+ret5,5,조정,56,0.11809803041186938,-0.00429074918998774,-0.017928936957324813,0.012512769982370392,0.4642857142857143
과매도프록시,lv60+to20,+ret5,5,반등,60,0.0902918863560003,-0.005147950876267804,-0.02217570521875148,0.010284902363844762,0.4
과매도프록시,lv60+to20,+ret5,5,약세,231,0.08698901025724597,-0.009830535922586429,-0.021508270718481024,0.005952870339349386,0.4458874458874459
과매도프록시,lv60+to20,+upratio63,5,전체,644,0.10198255108399429,-0.0014479414500394654,-0.008215330894168845,0.005663353109390069,0.5
과매도프록시,lv60+to20,+upratio63,5,강세,297,0.11296733550250437,0.009309739607395973,-0.0008061873941920036,0.018259773908808303,0.5925925925925926
과매도프록시,lv60+to20,+upratio63,5,조정,56,0.11809803041186938,-0.007767472085794302,-0.026381140438946783,0.014712152749310856,0.44642857142857145
과매도프록시,lv60+to20,+upratio63,5,반등,60,0.0902918863560003,0.011777498634251655,-0.0052732717254903635,0.027118251856985142,0.5833333333333334
과매도프록시,lv60+to20,+upratio63,5,약세,231,0.08698901025724597,-0.017182417482565535,-0.02770952222446402,-0.0065672204583828685,0.3722943722943723
과매도프록시,lv60+to20,+on60,5,전체,644,0.10198255108399429,-0.00890097985240158,-0.01380335238754786,-0.003978752062068499,0.42391304347826086
과매도프록시,lv60+to20,+on60,5,강세,297,0.11296733550250437,-0.01754890551938548,-0.024836370521893206,-0.010771154828041765,0.32996632996632996
과매도프록시,lv60+to20,+on60,5,조정,56,0.11809803041186938,-0.010298512459870101,-0.021576502153113082,0.0026406585089933524,0.375
과매도프록시,lv60+to20,+on60,5,반등,60,0.0902918863560003,-0.009679243136339265,-0.018641137878056588,0.00120199552383749,0.36666666666666664
과매도프록시,lv60+to20,+on60,5,약세,231,0.08698901025724597,0.0027587238105798786,-0.0041098340812100636,0.008751344926231377,0.5714285714285714
과매도프록시,lv60+to20,cut:on60,5,전체,644,0.10198255108399429,-0.003417393469851506,-0.006728397192488296,-0.00018359932365052123,0.43167701863354035
과매도프록시,lv60+to20,cut:on60,5,강세,297,0.11296733550250437,0.0004498193260912371,-0.005108622378807469,0.005293954129429946,0.48148148148148145
과매도프록시,lv60+to20,cut:on60,5,조정,56,0.11809803041186938,-0.0065351828576017375,-0.012390289178348423,-0.00022265407858070133,0.39285714285714285
과매도프록시,lv60+to20,cut:on60,5,반등,60,0.0902918863560003,-0.006456685524980311,-0.01454389207494071,-0.0003268787166221494,0.45
과매도프록시,lv60+to20,cut:on60,5,약세,231,0.08698901025724597,-0.006844269969302819,-0.011330974977169084,-0.0021748644834017374,0.3722943722943723
과매도프록시,lv60+to20,+size,5,전체,644,0.10198255108399429,-0.0014082519906821757,-0.008109373462579946,0.00613102863406257,0.4906832298136646
과매도프록시,lv60+to20,+size,5,강세,297,0.11296733550250437,0.008840453203441482,8.24959369557109e-05,0.017455296820477625,0.5454545454545454
과매도프록시,lv60+to20,+size,5,조정,56,0.11809803041186938,-0.011154998745679203,-0.035600989343908644,0.006489269903002557,0.42857142857142855
과매도프록시,lv60+to20,+size,5,반등,60,0.0902918863560003,0.002932936684881973,-0.004625451400285093,0.01676309289577891,0.5166666666666667
과매도프록시,lv60+to20,+size,5,약세,231,0.08698901025724597,-0.013349892444832576,-0.02551771005952483,-0.0021851372598281227,0.42857142857142855
과매도프록시,lv60+to20,+amt20,5,전체,644,0.10198255108399429,-0.017476966276613222,-0.024127036274491045,-0.011741559881076481,0.35248447204968947
과매도프록시,lv60+to20,+amt20,5,강세,297,0.11296733550250437,-0.030069515201264923,-0.03915102764096737,-0.022095038115008507,0.23905723905723905
과매도프록시,lv60+to20,+amt20,5,조정,56,0.11809803041186938,-0.018784040667443293,-0.031247898395638917,-0.0019811590701252603,0.3392857142857143
과매도프록시,lv60+to20,+amt20,5,반등,60,0.0902918863560003,-0.01639933128442955,-0.029794527479585865,-0.009150748495385717,0.35
과매도프록시,lv60+to20,+amt20,5,약세,231,0.08698901025724597,-0.0012495849044183258,-0.00979648278576654,0.00824949060419253,0.5021645021645021
과매도프록시,lv60+to20,+max5_21,5,전체,644,0.10198255108399429,-0.0012492737214602513,-0.004709153732954625,0.0016760327271227407,0.4751552795031056
과매도프록시,lv60+to20,+max5_21,5,강세,297,0.11296733550250437,-0.0012950526929484327,-0.006250891510721935,0.003287992110721172,0.48484848484848486
과매도프록시,lv60+to20,+max5_21,5,조정,56,0.11809803041186938,-0.005443161861620914,-0.01010660244144635,0.0020922108519381317,0.35714285714285715
과매도프록시,lv60+to20,+max5_21,5,반등,60,0.0902918863560003,0.0018339246729977185,-0.0072908240885403135,0.010339510954010091,0.5333333333333333
과매도프록시,lv60+to20,+max5_21,5,약세,231,0.08698901025724597,-0.0009745456404493916,-0.005014622983399294,0.004133621173371778,0.47619047619047616
과매도프록시,lv60+to20,+bbw20,5,전체,644,0.10198255108399429,-0.0031019444365899458,-0.007071434139170932,0.0006932582512274419,0.44565217391304346
과매도프록시,lv60+to20,+bbw20,5,강세,297,0.11296733550250437,-0.0026204278660376893,-0.007104410509197014,0.0011197034365124131,0.43434343434343436
과매도프록시,lv60+to20,+bbw20,5,조정,56,0.11809803041186938,-0.0039504933901675495,-0.01487715448202035,0.00702658622016987,0.48214285714285715
과매도프록시,lv60+to20,+bbw20,5,반등,60,0.0902918863560003,-0.005340546902134539,-0.011189725161954002,0.001092889083546579,0.35
과매도프록시,lv60+to20,+bbw20,5,약세,231,0.08698901025724597,-0.0029338731470704587,-0.009313846461807548,0.004599780730788724,0.47619047619047616
과매도프록시,lv60+to20,+sma20gap,5,전체,644,0.10198255108399429,-0.008190954606250791,-0.01237830949909399,-0.0038781568634161916,0.40372670807453415
과매도프록시,lv60+to20,+sma20gap,5,강세,297,0.11296733550250437,-0.006808965149548182,-0.012003146816924107,-0.0027922330057934637,0.4074074074074074
과매도프록시,lv60+to20,+sma20gap,5,조정,56,0.11809803041186938,-0.014495252383819919,-0.02517953975851879,-0.0044952892845032885,0.2857142857142857
과매도프록시,lv60+to20,+sma20gap,5,반등,60,0.0902918863560003,-0.011265677817117802,-0.025314604378844637,0.0007144616467859927,0.4
과매도프록시,lv60+to20,+sma20gap,5,약세,231,0.08698901025724597,-0.0076408541752758284,-0.016324159579526053,9.898336836328775e-05,0.42857142857142855
과매도프록시,lv60+to20,+rsi14,5,전체,644,0.10198255108399429,-0.011764207220171005,-0.01752889884412779,-0.00636407414217665,0.37111801242236025
과매도프록시,lv60+to20,+rsi14,5,강세,297,0.11296733550250437,-0.021287405729623666,-0.02689783395403311,-0.014755243796363357,0.2895622895622896
과매도프록시,lv60+to20,+rsi14,5,조정,56,0.11809803041186938,-0.010822721854653288,-0.021697526201418148,0.0014502228250882147,0.3392857142857143
과매도프록시,lv60+to20,+rsi14,5,반등,60,0.0902918863560003,-0.007481769241780925,-0.01943165261978501,0.006140806521272751,0.4
과매도프록시,lv60+to20,+rsi14,5,약세,231,0.08698901025724597,-0.0008606552801924635,-0.011482441109787642,0.01216640843402673,0.47619047619047616
과매도프록시,lv60+to20,+dd52,5,전체,644,0.10198255108399429,0.005787979747781108,-0.00144374524141665,0.013510452518700004,0.5652173913043478
과매도프록시,lv60+to20,+dd52,5,강세,297,0.11296733550250437,0.01632012836698893,0.006135693349468434,0.02582409007033766,0.632996632996633
과매도프록시,lv60+to20,+dd52,5,조정,56,0.11809803041186938,0.002492847392334736,-0.011290552819773078,0.017994090147654993,0.5178571428571429
과매도프록시,lv60+to20,+dd52,5,반등,60,0.0902918863560003,0.008622541607430926,-0.005726703840081223,0.025353535897253636,0.5833333333333334
과매도프록시,lv60+to20,+dd52,5,약세,231,0.08698901025724597,-0.00769078405991895,-0.02218598588946405,0.007530949091453594,0.48484848484848486
과매도프록시,lv60+to20,+ev_buyback60,5,전체,644,0.10198255108399429,0.0010325752960537867,-8.982214427850122e-05,0.0021814293093473016,0.531055900621118
과매도프록시,lv60+to20,+ev_buyback60,5,강세,297,0.11296733550250437,0.0008392633818704653,-0.0007678952644784473,0.0022594648427782106,0.5117845117845118
과매도프록시,lv60+to20,+ev_buyback60,5,조정,56,0.11809803041186938,0.0007662787120190796,-0.0015595507251708947,0.002680997387682031,0.5535714285714286
과매도프록시,lv60+to20,+ev_buyback60,5,반등,60,0.0902918863560003,0.0017792920587225286,-0.001957221095332509,0.007195140032471135,0.5166666666666667
과매도프록시,lv60+to20,+ev_buyback60,5,약세,231,0.08698901025724597,0.0011517235274748493,-0.0004150906740464677,0.002908627895491733,0.5541125541125541
과매도프록시,lv60+to20,+ev_dilution60,5,전체,644,0.10198255108399429,0.003666973033417429,0.001278594312383127,0.0057043058792590725,0.5900621118012422
과매도프록시,lv60+to20,+ev_dilution60,5,강세,297,0.11296733550250437,0.004127074187030698,0.0002789345084579295,0.007777935280723931,0.5757575757575758
과매도프록시,lv60+to20,+ev_dilution60,5,조정,56,0.11809803041186938,0.0058587247274050685,-2.5732462906240327e-05,0.010845164878479065,0.6428571428571429
과매도프록시,lv60+to20,+ev_dilution60,5,반등,60,0.0902918863560003,0.0017209127627908886,-0.004136773113507207,0.005914818888802297,0.6166666666666667
과매도프록시,lv60+to20,+ev_dilution60,5,약세,231,0.08698901025724597,0.0030495508635089603,0.0004323901357486345,0.004785537421520982,0.5887445887445888
과매도프록시,lv60+to20,cut:ev_dilution60,5,전체,644,0.10198255108399429,-0.0012491791350433704,-0.005024498161391871,0.0018832077355479513,0.48757763975155277
과매도프록시,lv60+to20,cut:ev_dilution60,5,강세,297,0.11296733550250437,-0.003376861583236138,-0.008448497884878175,0.0026920470418497025,0.4511784511784512
과매도프록시,lv60+to20,cut:ev_dilution60,5,조정,56,0.11809803041186938,-0.00405198913231115,-0.015065220478103854,0.005551358409250576,0.4642857142857143
과매도프록시,lv60+to20,cut:ev_dilution60,5,반등,60,0.0902918863560003,0.007044663770639273,-0.0008141084003906292,0.018204599405667543,0.5833333333333334
과매도프록시,lv60+to20,cut:ev_dilution60,5,약세,231,0.08698901025724597,1.1636763741429822e-05,-0.0051309307567004745,0.0047760444322775195,0.5151515151515151
과매도프록시,lv60+to20,+downvol60,5,전체,644,0.10198255108399429,0.00036740649476974587,-0.00254406133240577,0.0032523353589131855,0.5232919254658385
과매도프록시,lv60+to20,+downvol60,5,강세,297,0.11296733550250437,0.002333202960190856,-0.001544681931085024,0.006383870187750113,0.5454545454545454
과매도프록시,lv60+to20,+downvol60,5,조정,56,0.11809803041186938,0.0034307507628642815,-0.0027852684764953753,0.010577350182802269,0.6071428571428571
과매도프록시,lv60+to20,+downvol60,5,반등,60,0.0902918863560003,9.004265749259823e-06,-0.006091416590957005,0.0057663808440120085,0.5166666666666667
과매도프록시,lv60+to20,+downvol60,5,약세,231,0.08698901025724597,-0.002809583529049018,-0.008105500890639078,0.002276584330621867,0.47619047619047616
과매도프록시,lv60+to20,+hl_range20,5,전체,644,0.10198255108399429,0.006159608163834747,0.003504867855891213,0.008374731976267296,0.6242236024844721
과매도프록시,lv60+to20,+hl_range20,5,강세,297,0.11296733550250437,0.007808809774557344,0.0037585705270479527,0.01179824685260897,0.6498316498316499
과매도프록시,lv60+to20,+hl_range20,5,조정,56,0.11809803041186938,0.006574563299286205,0.0031818489361619263,0.011517415933394753,0.7321428571428571
과매도프록시,lv60+to20,+hl_range20,5,반등,60,0.0902918863560003,0.005656158726064257,0.0016807659916867523,0.010746008138249134,0.6666666666666666
과매도프록시,lv60+to20,+hl_range20,5,약세,231,0.08698901025724597,0.004069376996286424,0.00028288975743174046,0.006620027478215698,0.5541125541125541
과매도프록시,lv60+to20,+volvol20,5,전체,644,0.10198255108399429,-0.005487233645145349,-0.011959990217510034,0.0003093163316817779,0.4472049689440994
과매도프록시,lv60+to20,+volvol20,5,강세,297,0.11296733550250437,-0.002833392893926585,-0.010326184837829273,0.0032530780186870575,0.4713804713804714
과매도프록시,lv60+to20,+volvol20,5,조정,56,0.11809803041186938,-0.0117844519970187,-0.02516590560921251,0.006429058746734229,0.39285714285714285
과매도프록시,lv60+to20,+volvol20,5,반등,60,0.0902918863560003,-0.007890630401030805,-0.016356064762754103,0.002289092793951788,0.4
과매도프록시,lv60+to20,+volvol20,5,약세,231,0.08698901025724597,-0.006748457325032527,-0.018866576111112913,0.004834018656621752,0.44155844155844154
과매도프록시,lv60+to20,+gapfreq60,5,전체,644,0.10198255108399429,-0.0022579597179529297,-0.006856401383675284,0.002047097242376178,0.5279503105590062
과매도프록시,lv60+to20,+gapfreq60,5,강세,297,0.11296733550250437,-0.004887440094505622,-0.01092929830054547,0.0009812650527136423,0.47474747474747475
과매도프록시,lv60+to20,+gapfreq60,5,조정,56,0.11809803041186938,-0.0008555120128190958,-0.009265349122144934,0.00913311904070251,0.5892857142857143
과매도프록시,lv60+to20,+gapfreq60,5,반등,60,0.0902918863560003,0.0014921344476573292,-0.0093959725638398,0.011014920770223029,0.6
과매도프록시,lv60+to20,+gapfreq60,5,약세,231,0.08698901025724597,-0.00019123698889648286,-0.007103495118578204,0.007579909983711428,0.5627705627705628
과매도프록시,lv60+to20,+amihud20,5,전체,644,0.10198255108399429,-0.02601692942469796,-0.03464765088162895,-0.019305514651621294,0.31832298136645965
과매도프록시,lv60+to20,+amihud20,5,강세,297,0.11296733550250437,-0.042069069270036875,-0.053418064757635754,-0.031863830242234596,0.21212121212121213
과매도프록시,lv60+to20,+amihud20,5,조정,56,0.11809803041186938,-0.023619106673516327,-0.03856059591419395,-0.0027567438468649153,0.32142857142857145
과매도프록시,lv60+to20,+amihud20,5,반등,60,0.0902918863560003,-0.026912946780146677,-0.04438759107256352,-0.018521313218621483,0.3
과매도프록시,lv60+to20,+amihud20,5,약세,231,0.08698901025724597,-0.005727022492548991,-0.01709470352816753,0.0058844513730200165,0.4588744588744589
과매도프록시,lv60+to20,+beta60,5,전체,644,0.10198255108399429,-0.006893033619518063,-0.01636094070402273,0.002084524731893147,0.4673913043478261
과매도프록시,lv60+to20,+beta60,5,강세,297,0.11296733550250437,-0.009713540369455178,-0.020361255041635582,0.0026474986701826644,0.46464646464646464
과매도프록시,lv60+to20,+beta60,5,조정,56,0.11809803041186938,-0.007622717609732988,-0.033258490348513574,0.015250363140976105,0.44642857142857145
과매도프록시,lv60+to20,+beta60,5,반등,60,0.0902918863560003,0.0006383036701135339,-0.019597816571255967,0.01964415782310055,0.5166666666666667
과매도프록시,lv60+to20,+beta60,5,약세,231,0.08698901025724597,-0.005045966213433809,-0.02236711299797418,0.012776753705859989,0.46320346320346323
과매도프록시,lv60+to20,+skew60,5,전체,644,0.10198255108399429,-0.009544264912406645,-0.013390854321796873,-0.005196738395371214,0.38354037267080743
과매도프록시,lv60+to20,+skew60,5,강세,297,0.11296733550250437,-0.010297903160201174,-0.015804202339124853,-0.005955154234746641,0.3400673400673401
과매도프록시,lv60+to20,+skew60,5,조정,56,0.11809803041186938,-0.012783108700193108,-0.02066724711707208,-0.003972368404887724,0.35714285714285715
과매도프록시,lv60+to20,+skew60,5,반등,60,0.0902918863560003,-0.00701705374783041,-0.021226426668121988,0.006050464954831487,0.5
과매도프록시,lv60+to20,+skew60,5,약세,231,0.08698901025724597,-0.008446545683677455,-0.016278512563384903,0.0005301471335548738,0.4155844155844156
과매도프록시,lv60+to20,+price_lvl,5,전체,644,0.10198255108399429,-0.004951506335060227,-0.01261329063816517,0.004119841003931894,0.47360248447204967
과매도프록시,lv60+to20,+price_lvl,5,강세,297,0.11296733550250437,0.0035469354201656316,-0.006899035868719633,0.013051278657475816,0.4983164983164983
과매도프록시,lv60+to20,+price_lvl,5,조정,56,0.11809803041186938,-0.010829043907682686,-0.03786666022207329,0.012184037904865866,0.39285714285714285
과매도프록시,lv60+to20,+price_lvl,5,반등,60,0.0902918863560003,-0.0014859655683596496,-0.012547445107925052,0.015433982874183218,0.5833333333333334
과매도프록시,lv60+to20,+price_lvl,5,약세,231,0.08698901025724597,-0.015353357171585149,-0.029355526076113275,-0.0026581350889947025,0.4329004329004329
과매도프록시,lv60+to20,+lv20,20,전체,629,0.149768447926923,-0.000358505380938196,-0.0034945577390882395,0.0033415985912966,0.4562798092209857
과매도프록시,lv60+to20,+lv20,20,강세,297,0.18802539514036948,-0.006169595782484968,-0.010573441129921235,-0.0013762853324148937,0.37373737373737376
과매도프록시,lv60+to20,+lv20,20,조정,56,0.10152218125833302,0.0009544679980517276,-0.009712119896227143,0.009995380388077481,0.5535714285714286
과매도프록시,lv60+to20,+lv20,20,반등,48,0.10699258132297713,0.007253291258377498,0.001340901596538131,0.016352311610325916,0.625
과매도프록시,lv60+to20,+lv20,20,약세,228,0.12078914620778637,0.005286236291644272,0.0013089654069034554,0.010597600129207024,0.5043859649122807
과매도프록시,lv60+to20,+rv21,20,전체,629,0.149768447926923,-0.00019436807676560504,-0.003314675725038913,0.0034086778564358052,0.4753577106518283
과매도프록시,lv60+to20,+rv21,20,강세,297,0.18802539514036948,-0.005835457052634413,-0.010178186747156823,-0.0012276855723350958,0.3939393939393939
과매도프록시,lv60+to20,+rv21,20,조정,56,0.10152218125833302,0.0012943937918351196,-0.009108738629723603,0.010310504276179931,0.5714285714285714
과매도프록시,lv60+to20,+rv21,20,반등,48,0.10699258132297713,0.006731256840511496,0.0005174902536415498,0.016132731897649206,0.5833333333333334
과매도프록시,lv60+to20,+rv21,20,약세,228,0.12078914620778637,0.00533020545464709,0.0016047675263083127,0.010473321402350282,0.5350877192982456
과매도프록시,lv60+to20,+nh252,20,전체,629,0.149768447926923,0.003731126849526785,-0.0018406515614950336,0.009585019877651873,0.5405405405405406
과매도프록시,lv60+to20,+nh252,20,강세,297,0.18802539514036948,0.008310640957250075,-0.00094389422032924,0.016624858777083522,0.5993265993265994
과매도프록시,lv60+to20,+nh252,20,조정,56,0.10152218125833302,0.019921181397229613,0.004285414500883682,0.041254319996440005,0.6607142857142857
과매도프록시,lv60+to20,+nh252,20,반등,48,0.10699258132297713,0.005333405365212232,-0.004583677539265319,0.015862968066334526,0.5416666666666666
과매도프록시,lv60+to20,+nh252,20,약세,228,0.12078914620778637,-0.006548119261956009,-0.017414930961984695,0.005019289378030812,0.4342105263157895
과매도프록시,lv60+to20,+dlow252,20,전체,629,0.149768447926923,-0.020964698183757458,-0.02720987374981952,-0.014752667831623581,0.29252782193958665
과매도프록시,lv60+to20,+dlow252,20,강세,297,0.18802539514036948,-0.03190068738180042,-0.041602058665948974,-0.021826936586941133,0.23232323232323232
과매도프록시,lv60+to20,+dlow252,20,조정,56,0.10152218125833302,-0.02395483512345329,-0.04165331246810811,-0.009179730036799186,0.26785714285714285
과매도프록시,lv60+to20,+dlow252,20,반등,48,0.10699258132297713,-0.015425402106817579,-0.028397856298117984,-0.001858817089285399,0.20833333333333334
과매도프록시,lv60+to20,+dlow252,20,약세,228,0.12078914620778637,-0.007150881303281089,-0.016019818632136185,0.0014948227722808224,0.39473684210526316
과매도프록시,lv60+to20,+mom12_1,20,전체,629,0.149768447926923,-0.006681985616827165,-0.01651745221523617,0.002961263588772488,0.4769475357710652
과매도프록시,lv60+to20,+mom12_1,20,강세,297,0.18802539514036948,-0.00840270185522432,-0.021767972401338247,0.005776100560064372,0.44107744107744107
과매도프록시,lv60+to20,+mom12_1,20,조정,56,0.10152218125833302,0.010270285144551654,-0.0051697717498736025,0.030777002503289165,0.5714285714285714
과매도프록시,lv60+to20,+mom12_1,20,반등,48,0.10699258132297713,-0.0016656252370282388,-0.012548397063210539,0.012452919115064586,0.5416666666666666
과매도프록시,lv60+to20,+mom12_1,20,약세,228,0.12078914620778637,-0.009660317801316667,-0.0266911491782702,0.0036364430791617827,0.4868421052631579
과매도프록시,lv60+to20,+mom21,20,전체,629,0.149768447926923,-0.01474533785497037,-0.019579072539771116,-0.010364166761572055,0.32273449920508746
과매도프록시,lv60+to20,+mom21,20,강세,297,0.18802539514036948,-0.014303817126747288,-0.020266813939333748,-0.009060093768794818,0.3367003367003367
과매도프록시,lv60+to20,+mom21,20,조정,56,0.10152218125833302,-0.0019849759990960337,-0.020143106909607383,0.019707180028086295,0.5357142857142857
과매도프록시,lv60+to20,+mom21,20,반등,48,0.10699258132297713,-0.01646967686043889,-0.02765051679976106,-0.005910706485794486,0.2916666666666667
과매도프록시,lv60+to20,+mom21,20,약세,228,0.12078914620778637,-0.018091581924920937,-0.024736051531275588,-0.01138511469241298,0.25877192982456143
과매도프록시,lv60+to20,+mom63,20,전체,629,0.149768447926923,0.0008618099614099294,-0.005441603272825981,0.0077054802620901775,0.5310015898251192
과매도프록시,lv60+to20,+mom63,20,강세,297,0.18802539514036948,0.01355025740614909,0.0050099797879622635,0.02179928380547853,0.6632996632996633
과매도프록시,lv60+to20,+mom63,20,조정,56,0.10152218125833302,0.005253535801772293,-0.013192533081203595,0.030409409913314134,0.5892857142857143
과매도프록시,lv60+to20,+mom63,20,반등,48,0.10699258132297713,0.011191753540191298,-0.0016008750416332917,0.021442760377055003,0.6666666666666666
과매도프록시,lv60+to20,+mom63,20,약세,228,0.12078914620778637,-0.018919956836525722,-0.029915303709105272,-0.007091533056480374,0.3157894736842105
과매도프록시,lv60+to20,+ret5,20,전체,629,0.149768447926923,-0.022205107467441774,-0.030597542955341554,-0.014478754131609461,0.35453100158982515
과매도프록시,lv60+to20,+ret5,20,강세,297,0.18802539514036948,-0.026333839632188334,-0.03484528941532352,-0.017404153507931817,0.31986531986531985
과매도프록시,lv60+to20,+ret5,20,조정,56,0.10152218125833302,-0.0012504283011376197,-0.0180088949198542,0.01564073210721484,0.4642857142857143
과매도프록시,lv60+to20,+ret5,20,반등,48,0.10699258132297713,-0.030198071888194854,-0.05875288568660656,-0.011306150494556728,0.3541666666666667
과매도프록시,lv60+to20,+ret5,20,약세,228,0.12078914620778637,-0.02029092452089422,-0.03606995068521827,-0.008537244329787889,0.37280701754385964
과매도프록시,lv60+to20,+upratio63,20,전체,629,0.149768447926923,-0.0043977843121257515,-0.012195301364023109,0.0034697949649969166,0.43243243243243246
과매도프록시,lv60+to20,+upratio63,20,강세,297,0.18802539514036948,0.007192304757928681,-0.0018616599087101864,0.016622235771179397,0.5117845117845118
과매도프록시,lv60+to20,+upratio63,20,조정,56,0.10152218125833302,-0.012370728833533046,-0.03185187496843393,0.012896157180467376,0.4107142857142857
과매도프록시,lv60+to20,+upratio63,20,반등,48,0.10699258132297713,0.0177839528026133,0.0018540737691959553,0.03066281921526341,0.625
과매도프록시,lv60+to20,+upratio63,20,약세,228,0.12078914620778637,-0.022206972654734668,-0.034246837326435554,-0.01088439497026502,0.29385964912280704
과매도프록시,lv60+to20,+on60,20,전체,629,0.149768447926923,-0.01676778411514627,-0.023635470564003787,-0.010314800185718849,0.3624801271860095
과매도프록시,lv60+to20,+on60,20,강세,297,0.18802539514036948,-0.033486458252364765,-0.04258829024281182,-0.025091070102976558,0.18181818181818182
과매도프록시,lv60+to20,+on60,20,조정,56,0.10152218125833302,-0.025386606629171988,-0.04817150291420624,-0.004152043826712719,0.26785714285714285
과매도프록시,lv60+to20,+on60,20,반등,48,0.10699258132297713,0.007024675473337225,-0.010682305716490184,0.02811038141053996,0.5833333333333334
과매도프록시,lv60+to20,+on60,20,약세,228,0.12078914620778637,0.0021184536887665652,-0.006209897386170162,0.011058069427231755,0.5745614035087719
과매도프록시,lv60+to20,cut:on60,20,전체,629,0.149768447926923,-0.004062935454036496,-0.007685758807064466,-0.0005542971958348765,0.41971383147853736
과매도프록시,lv60+to20,cut:on60,20,강세,297,0.18802539514036948,-0.002205910370726297,-0.007425687700269481,0.002893950791043186,0.4444444444444444
과매도프록시,lv60+to20,cut:on60,20,조정,56,0.10152218125833302,-0.003981258898069975,-0.01027591283433034,0.0013766272152086149,0.3392857142857143
과매도프록시,lv60+to20,cut:on60,20,반등,48,0.10699258132297713,-0.011056707971388446,-0.02008722615309307,-0.001411535527662501,0.3541666666666667
과매도프록시,lv60+to20,cut:on60,20,약세,228,0.12078914620778637,-0.005029642717388956,-0.009211636369760488,-0.0009518692951762616,0.42105263157894735
과매도프록시,lv60+to20,+size,20,전체,629,0.149768447926923,0.00039240569519566397,-0.008202492702488268,0.009618511065033995,0.5294117647058824
과매도프록시,lv60+to20,+size,20,강세,297,0.18802539514036948,0.020544059833774102,0.01026328171936004,0.03202966521057092,0.6565656565656566
과매도프록시,lv60+to20,+size,20,조정,56,0.10152218125833302,-0.01633861326891341,-0.04945039390215616,0.010283280401059042,0.5178571428571429
과매도프록시,lv60+to20,+size,20,반등,48,0.10699258132297713,-0.00826279157889477,-0.03159997173500819,0.011188905748769329,0.4791666666666667
과매도프록시,lv60+to20,+size,20,약세,228,0.12078914620778637,-0.019926255480292695,-0.035200055014576924,-0.007259790482547596,0.37719298245614036
과매도프록시,lv60+to20,+amt20,20,전체,629,0.149768447926923,-0.026331264719211205,-0.033894603259184426,-0.018977397345924192,0.287758346581876
