variant,kind,h,n,ic_var,ic_base,diff,lo,hi,pos
+px_dlow252,add,5,99,0.02807837456090411,0.10099050978194515,-0.07291213522104104,-0.1223000316821281,-0.026792034560365073,0.3838383838383838
+px_dlow252,add,10,94,0.02821181536162017,0.1267398403803484,-0.09852802501872823,-0.15809080936685094,-0.03816588079499567,0.2872340425531915
+px_dlow252,add,20,84,0.022407858006073537,0.1527018493410385,-0.13029399133496497,-0.20278109055430069,-0.07101568576492184,0.23809523809523808
-px_dlow252,add,5,99,0.1104489917883937,0.10099050978194515,0.00945848200644854,-0.025554938706064092,0.04237372407998119,0.494949494949495
-px_dlow252,add,10,94,0.1449818500046358,0.1267398403803484,0.018242009624287382,-0.02583393327084063,0.06045891672071152,0.5531914893617021
-px_dlow252,add,20,84,0.1849025488461019,0.1527018493410385,0.0322006995050634,-0.017269580922013666,0.0903367657526206,0.6190476190476191
+px_mom12_1,add,5,99,0.060643153092125916,0.10099050978194515,-0.04034735668981923,-0.08830836687813019,0.00942257779355183,0.43434343434343436
+px_mom12_1,add,10,94,0.06928367857626924,0.1267398403803484,-0.05745616180407919,-0.12150532422148008,0.00021798578596190295,0.3723404255319149
+px_mom12_1,add,20,84,0.07174051685207619,0.1527018493410385,-0.08096133248896231,-0.15084523536498032,-0.02259737949999127,0.35714285714285715
-px_mom12_1,add,5,99,0.076047021815419,0.10099050978194515,-0.024943487966526137,-0.07068817005738408,0.013587033158998185,0.42424242424242425
-px_mom12_1,add,10,94,0.10273938147593278,0.1267398403803484,-0.024000458904415652,-0.07841524640432995,0.030063212056103773,0.40425531914893614
-px_mom12_1,add,20,84,0.13395964320756384,0.1527018493410385,-0.01874220613347469,-0.07241096473026111,0.04812319233158976,0.36904761904761907
+px_mom21,add,5,99,0.07053076373987376,0.10099050978194515,-0.030459746042071387,-0.07519547203823597,0.014361369952913153,0.41414141414141414
+px_mom21,add,10,94,0.09956479250300278,0.1267398403803484,-0.027175047877345634,-0.07440096326277121,0.016847420732241998,0.425531914893617
+px_mom21,add,20,84,0.10520658242809092,0.1527018493410385,-0.047495266912947615,-0.09262942783597912,-0.0016343344262463437,0.38095238095238093
-px_mom21,add,5,99,0.05607174471188237,0.10099050978194515,-0.04491876507006279,-0.09569129874262935,0.009482675657879452,0.37373737373737376
-px_mom21,add,10,94,0.06304977222096106,0.1267398403803484,-0.06369006815938735,-0.1240700740578732,-0.007797241354991335,0.2978723404255319
-px_mom21,add,20,84,0.09551435736495513,0.1527018493410385,-0.05718749197608339,-0.11439995825470148,-0.0006832067098711591,0.25
+px_mom63,add,5,99,0.05516206707832576,0.10099050978194515,-0.045828442703619396,-0.08971252154711795,-0.017061032567227297,0.3434343434343434
+px_mom63,add,10,94,0.07014118781142327,0.1267398403803484,-0.05659865256892516,-0.1000295582290507,-0.022618114765216808,0.2978723404255319
+px_mom63,add,20,84,0.06425658630935084,0.1527018493410385,-0.08844526303168768,-0.126553906914243,-0.05407874109763853,0.17857142857142858
-px_mom63,add,5,99,0.08305982389595387,0.10099050978194515,-0.017930685885991286,-0.05236173859741501,0.028559981555571844,0.31313131313131315
-px_mom63,add,10,94,0.1062250025879963,0.1267398403803484,-0.020514837792352122,-0.05565900843097853,0.028212662942476093,0.22340425531914893
-px_mom63,add,20,84,0.15000531037364698,0.1527018493410385,-0.0026965389673915467,-0.044129142373023206,0.038591997572900535,0.30952380952380953
+px_ret5,add,5,99,0.06870136649981445,0.10099050978194515,-0.0322891432821307,-0.06096256447927586,-0.007575983182632323,0.32323232323232326
+px_ret5,add,10,94,0.1011598471659447,0.1267398403803484,-0.025579993214403733,-0.057859155116348995,0.006687241543494613,0.4574468085106383
+px_ret5,add,20,84,0.12725410031219353,0.1527018493410385,-0.025447749028844984,-0.05369631891584214,0.009532589181771139,0.35714285714285715
-px_ret5,add,5,99,0.06850510311899441,0.10099050978194515,-0.03248540666295074,-0.06351318194123892,0.002275146674017534,0.2828282828282828
-px_ret5,add,10,94,0.06746040071275246,0.1267398403803484,-0.059279439667595975,-0.1092309936007305,-0.012345129592774291,0.2127659574468085
-px_ret5,add,20,84,0.07505774210324774,0.1527018493410385,-0.07764410723779078,-0.13435873440601237,-0.03622593015410652,0.2261904761904762
+px_upratio63,add,5,99,0.0696912344252861,0.10099050978194515,-0.031299275356659044,-0.054961552141831516,-0.010166148541492611,0.32323232323232326
+px_upratio63,add,10,94,0.08867304399488254,0.1267398403803484,-0.038066796385465895,-0.06429346880152552,-0.013857589963349765,0.2978723404255319
+px_upratio63,add,20,84,0.10390407673950901,0.1527018493410385,-0.04879777260152952,-0.08247040173600624,-0.019092343146181225,0.2976190476190476
-px_upratio63,add,5,99,0.07377151496257217,0.10099050978194515,-0.02721899481937298,-0.052270630445022295,-0.004930407608112906,0.35353535353535354
-px_upratio63,add,10,94,0.09211766679867078,0.1267398403803484,-0.03462217358167765,-0.06617830417257602,-0.006694966571606995,0.2978723404255319
-px_upratio63,add,20,84,0.11584233901518855,0.1527018493410385,-0.03685951032584996,-0.08510180107695403,-0.0004725633813710766,0.40476190476190477
+px_on60,add,5,99,0.028896631621234965,0.10099050978194515,-0.0720938781607102,-0.11498981286186018,-0.03825581825166258,0.32323232323232326
+px_on60,add,10,94,0.027390566709107847,0.1267398403803484,-0.09934927367124058,-0.14615742763643122,-0.05367907032586149,0.23404255319148937
+px_on60,add,20,84,0.021121995627108862,0.1527018493410385,-0.1315798537139296,-0.19604714877282914,-0.0807766218343132,0.10714285714285714
-px_on60,add,5,99,0.11043027033842505,0.10099050978194515,0.009439760556479883,-0.01873212738986013,0.03859307375858173,0.5353535353535354
-px_on60,add,10,94,0.14809924927971155,0.1267398403803484,0.021359408899363122,-0.013425309234418734,0.05353929074536982,0.6276595744680851
-px_on60,add,20,84,0.19094836212098215,0.1527018493410385,0.03824651277994364,0.0015776572029589345,0.08210957428334395,0.6190476190476191
+px_size,add,5,99,0.0993399199903636,0.10099050978194515,-0.001650589791581548,-0.01838546853087372,0.015147979484072848,0.47474747474747475
+px_size,add,10,94,0.12240071725470385,0.1267398403803484,-0.0043391231256445645,-0.024313259198786862,0.01537385680342632,0.46808510638297873
+px_size,add,20,84,0.1369745056757315,0.1527018493410385,-0.01572734366530701,-0.04472474387491912,0.01095382492883534,0.38095238095238093
-px_size,add,5,99,0.029332325095615543,0.10099050978194515,-0.0716581846863296,-0.11636364257530032,-0.03414480778202104,0.2828282828282828
-px_size,add,10,94,0.03834997166231095,0.1267398403803484,-0.08838986871803749,-0.14011036115310715,-0.04415192948740058,0.24468085106382978
-px_size,add,20,84,0.06368860994139668,0.1527018493410385,-0.08901323939964184,-0.16773712087162554,-0.02960164746397615,0.44047619047619047
+px_amt20,add,5,99,0.03690235789307131,0.10099050978194515,-0.06408815188887385,-0.10115699910801526,-0.02701063807237798,0.30303030303030304
+px_amt20,add,10,94,0.04029532326665297,0.1267398403803484,-0.08644451711369548,-0.13402611327064096,-0.04364337347744033,0.2765957446808511
+px_amt20,add,20,84,0.03368146924421948,0.1527018493410385,-0.11902038009681905,-0.17714223807267893,-0.0723958708585574,0.2261904761904762
-px_amt20,add,5,99,0.11076168699302838,0.10099050978194515,0.009771177211083224,-0.027467006338330033,0.04473098456150102,0.5050505050505051
-px_amt20,add,10,94,0.1472725119501561,0.1267398403803484,0.020532671569807665,-0.025884998434762597,0.06866586089743354,0.4787234042553192
-px_amt20,add,20,84,0.1941789151651714,0.1527018493410385,0.04147706582413289,-0.009854588927940968,0.10624534731786388,0.5595238095238095
+px_max5_21,add,5,99,0.0014962886872921031,0.10099050978194515,-0.09949422109465302,-0.15447465334252783,-0.044621761011686134,0.2727272727272727
+px_max5_21,add,10,94,0.002949354993166829,0.1267398403803484,-0.12379048538718161,-0.19158214376175917,-0.060176356730718396,0.2127659574468085
+px_max5_21,add,20,84,-0.005891839844599931,0.1527018493410385,-0.15859368918563843,-0.23912377147082098,-0.09424321610109636,0.20238095238095238
-px_max5_21,add,5,99,0.12530902956602638,0.10099050978194515,0.024318519784081227,-0.012658655763805456,0.05574152183977161,0.5858585858585859
-px_max5_21,add,10,94,0.15810368229613042,0.1267398403803484,0.031363841915781995,-0.011324606646961445,0.06998664033033994,0.6170212765957447
-px_max5_21,add,20,84,0.1971619118924538,0.1527018493410385,0.04446006255141529,0.0051050039857859905,0.09604265922739684,0.6904761904761905
+px_bbw20,add,5,99,-0.011992774198112087,0.10099050978194515,-0.11298328398005725,-0.18535543882591857,-0.04313971707036215,0.2727272727272727
+px_bbw20,add,10,94,-0.022027099500904597,0.1267398403803484,-0.14876693988125303,-0.23391419545413464,-0.07019049905174597,0.2553191489361702
+px_bbw20,add,20,84,-0.015634814746465924,0.1527018493410385,-0.16833666408750445,-0.2656467018635351,-0.08883719127493464,0.25
-px_bbw20,add,5,99,0.1328123787406764,0.10099050978194515,0.03182186895873124,-0.013516053282812638,0.07175989339659367,0.5858585858585859
-px_bbw20,add,10,94,0.1702693730325617,0.1267398403803484,0.0435295326522133,-0.004612466941981711,0.09187313077875463,0.6595744680851063
-px_bbw20,add,20,84,0.19451367356430108,0.1527018493410385,0.04181182422326254,-0.002982071904101454,0.09707372598064946,0.6190476190476191
+px_sma20gap,add,5,99,0.0781553013918835,0.10099050978194515,-0.022835208390061642,-0.0636253200359155,0.013181507158034617,0.4444444444444444
+px_sma20gap,add,10,94,0.11124491854900452,0.1267398403803484,-0.015494921831343893,-0.06558230227770508,0.03483992927784039,0.4787234042553192
+px_sma20gap,add,20,84,0.12906714641289257,0.1527018493410385,-0.023634702928145967,-0.06527843334741258,0.019791190438681893,0.44047619047619047
-px_sma20gap,add,5,99,0.0544453469277262,0.10099050978194515,-0.04654516285421893,-0.09448978197657773,0.007391585459744465,0.31313131313131315
-px_sma20gap,add,10,94,0.0531521592120886,0.1267398403803484,-0.07358768116825982,-0.142340361265282,-0.012726392776516602,0.2872340425531915
-px_sma20gap,add,20,84,0.07087866443843643,0.1527018493410385,-0.08182318490260208,-0.1450608540046258,-0.027240575194783533,0.27380952380952384
+px_rsi14,add,5,99,0.04019328297626617,0.10099050978194515,-0.060797226805678964,-0.09677144388659074,-0.03034502403519589,0.2828282828282828
+px_rsi14,add,10,94,0.05983354197033373,0.1267398403803484,-0.06690629841001469,-0.10534957053217618,-0.03290026376690395,0.2872340425531915
+px_rsi14,add,20,84,0.05899489802172296,0.1527018493410385,-0.09370695131931557,-0.13149935592702153,-0.056787873924277234,0.17857142857142858
-px_rsi14,add,5,99,0.09622813755757922,0.10099050978194515,-0.004762372224365918,-0.03551242754224769,0.031090089026041247,0.43434343434343436
-px_rsi14,add,10,94,0.11323296230141,0.1267398403803484,-0.013506878078938415,-0.052253780926417255,0.02704530884619178,0.35106382978723405
-px_rsi14,add,20,84,0.15182831575741762,0.1527018493410385,-0.0008735335836209154,-0.042451955151741654,0.03949246697761489,0.40476190476190477
+px_dd52,add,5,99,0.10313838900437104,0.10099050978194515,0.0021478792224259077,-0.04150285131408381,0.034576699603919195,0.5959595959595959
+px_dd52,add,10,94,0.13557439089986398,0.1267398403803484,0.008834550519515564,-0.03887824272929134,0.04767698015741022,0.7021276595744681
+px_dd52,add,20,84,0.147308113944698,0.1527018493410385,-0.005393735396340531,-0.0521610158562794,0.04094692653816785,0.6666666666666666
-px_dd52,add,5,99,0.03446169579199334,0.10099050978194515,-0.0665288139899518,-0.11435170414227927,-0.006308322042227834,0.21212121212121213
-px_dd52,add,10,94,0.03787209475903162,0.1267398403803484,-0.08886774562131682,-0.14454793932840668,-0.02277950411974544,0.20212765957446807
-px_dd52,add,20,84,0.06880312637386446,0.1527018493410385,-0.08389872296717406,-0.15198915407176516,-0.01800696352296356,0.25
uni:조용함상위50%,universe,5,99,0.055550790466294325,0.055550790466294325,0.0,0.0,0.0,0.0
uni:조용함상위50%,universe,10,94,0.07924238519034872,0.07924238519034872,0.0,0.0,0.0,0.0
uni:조용함상위50%,universe,20,84,0.09918808925850615,0.09918808925850615,0.0,0.0,0.0,0.0
uni:조용함하위50%,universe,5,99,0.07903308782136619,0.07903308782136619,0.0,0.0,0.0,0.0
uni:조용함하위50%,universe,10,94,0.0873469935145024,0.0873469935145024,0.0,0.0,0.0,0.0
uni:조용함하위50%,universe,20,84,0.10415880296855623,0.10415880296855623,0.0,0.0,0.0,0.0
uni:대형30%,universe,5,99,0.07310669071253136,0.07310669071253136,0.0,0.0,0.0,0.0
uni:대형30%,universe,10,94,0.10461349622567077,0.10461349622567077,0.0,0.0,0.0,0.0
uni:대형30%,universe,20,84,0.14293395329496075,0.14293395329496075,0.0,0.0,0.0,0.0
uni:중소형70%,universe,5,99,0.08788012498217307,0.08788012498217307,0.0,0.0,0.0,0.0
uni:중소형70%,universe,10,94,0.10316911596910448,0.10316911596910448,0.0,0.0,0.0,0.0
uni:중소형70%,universe,20,84,0.12282583075864324,0.12282583075864324,0.0,0.0,0.0,0.0
uni:코스닥,universe,5,99,0.07247579733579615,0.07247579733579615,0.0,0.0,0.0,0.0
uni:코스닥,universe,10,94,0.08404955065341305,0.08404955065341305,0.0,0.0,0.0,0.0
uni:코스닥,universe,20,84,0.09758535742173967,0.09758535742173967,0.0,0.0,0.0,0.0
uni:코스피,universe,5,99,0.08662757886225095,0.08662757886225095,0.0,0.0,0.0,0.0
uni:코스피,universe,10,94,0.11143299219016423,0.11143299219016423,0.0,0.0,0.0,0.0
uni:코스피,universe,20,84,0.14413264206793006,0.14413264206793006,0.0,0.0,0.0,0.0
uni:희석60d제외,universe,5,99,0.10173188516874003,0.10173188516874003,0.0,0.0,0.0,0.0
uni:희석60d제외,universe,10,94,0.12858235091710782,0.12858235091710782,0.0,0.0,0.0,0.0
uni:희석60d제외,universe,20,84,0.1571268411510006,0.1571268411510006,0.0,0.0,0.0,0.0
uni:RSI<50,universe,5,99,0.08355673108303649,0.08355673108303649,0.0,0.0,0.0,0.0
uni:RSI<50,universe,10,94,0.10601916597469656,0.10601916597469656,0.0,0.0,0.0,0.0
uni:RSI<50,universe,20,84,0.1302561699564159,0.1302561699564159,0.0,0.0,0.0,0.0
uni:RSI>=50,universe,5,99,0.11659269939844681,0.11659269939844681,0.0,0.0,0.0,0.0
uni:RSI>=50,universe,10,94,0.14813089378034902,0.14813089378034902,0.0,0.0,0.0,0.0
uni:RSI>=50,universe,20,84,0.1785942515133598,0.1785942515133598,0.0,0.0,0.0,0.0
uni:거래대금20억↑,universe,5,99,0.14229521464880499,0.14229521464880499,0.0,0.0,0.0,0.0
uni:거래대금20억↑,universe,10,94,0.18115479763812892,0.18115479763812892,0.0,0.0,0.0,0.0
uni:거래대금20억↑,universe,20,84,0.2248338440188735,0.2248338440188735,0.0,0.0,0.0,0.0
uni:svr5>0(공매도 있는 종목만),universe,5,99,0.09880826056040314,0.09880826056040314,0.0,0.0,0.0,0.0
uni:svr5>0(공매도 있는 종목만),universe,10,94,0.12484492209727417,0.12484492209727417,0.0,0.0,0.0,0.0
uni:svr5>0(공매도 있는 종목만),universe,20,84,0.15043508880782078,0.15043508880782078,0.0,0.0,0.0,0.0
