combo,k,train_ic20,test_ic20,test_lo20,test_n20,test_regmin20,test_reg20,test_top50_ex20,train_ic60,test_ic60,test_lo60,test_n60,test_regmin60,test_reg60
lv20+skew60+beta60,3,0.17387419042594635,0.08448694983716003,0.03831853706462905,267,-0.0012994300769841967,+0.07/-0.00/+nan/+0.16,0.02653669867260357,0.21120589286978014,0.11537121497173283,0.0674869283729546,227,0.08283101668919764,+0.08/+0.15/+nan/+0.31
lv20+size+dlow252,3,0.17297584659598414,0.1509122631936571,0.11271868550780562,267,0.060935981280975625,+0.15/+0.06/+nan/+0.21,0.03222568228508311,0.21194049126294395,0.19436876242972378,0.15829039552489468,227,0.16744853830740428,+0.17/+0.24/+nan/+0.33
lv20+size+beta60,3,0.17656783519221575,0.1163273650212463,0.06844883112451054,267,0.016453034357995205,+0.12/+0.02/+nan/+0.17,0.03504019876434015,0.22228304780120461,0.17776787158450547,0.13264421745041932,227,0.14518748341025461,+0.15/+0.22/+nan/+0.36
lv20+dlow252+beta60,3,0.16000083581514818,0.060129052837675105,0.008649092476351051,267,-0.047059516537914604,+0.04/-0.05/+nan/+0.18,0.021641528333562515,0.18801162775477526,0.05344567774630237,-0.0018030301148868723,227,0.01981475728032464,+0.02/+0.08/+nan/+0.27
max5_21+downvol60+bbw20,3,0.17287592805278235,0.13527649868904376,0.09377487094080116,267,0.07172540501825059,+0.12/+0.07/+nan/+0.20,0.03054289807022278,0.21252974849302034,0.18346746989028412,0.14319543936724743,227,0.15229446358176543,+0.15/+0.22/+nan/+0.35
max5_21+downvol60+volvol20,3,0.18157734878420484,0.15348026482486266,0.11715248562357979,267,0.0939613919698536,+0.15/+0.09/+nan/+0.19,0.02922388174266186,0.21837436039548686,0.21468287007283718,0.1810806581078714,227,0.1875731076379706,+0.19/+0.26/+nan/+0.35
max5_21+downvol60+skew60,3,0.18043985612835142,0.13602062094848133,0.10080329073599625,267,0.07465586047719373,+0.13/+0.07/+nan/+0.17,0.03063080479754073,0.21954209444098124,0.19199405053163143,0.15681506500360393,227,0.1640821665552359,+0.16/+0.23/+nan/+0.34
max5_21+downvol60+size,3,0.1824683818611926,0.16940603373866234,0.1275603962354659,267,0.09583299296282412,+0.18/+0.10/+nan/+0.19,0.03697587655610452,0.22928594050480258,0.2555928703321827,0.22256063356821582,227,0.22771181948686775,+0.23/+0.31/+nan/+0.39
max5_21+downvol60+dlow252,3,0.16508695858505273,0.11117538531902729,0.06905705037728622,267,0.02618460479814666,+0.09/+0.03/+nan/+0.20,0.026514948080378655,0.19449853850103418,0.1300588943297287,0.08485550144401886,227,0.1003815512685984,+0.10/+0.16/+nan/+0.30
max5_21+downvol60+beta60,3,0.16909098804883746,0.08462079809109298,0.0341716401004299,267,-0.012270111284845701,+0.07/-0.01/+nan/+0.17,0.022740601735161778,0.20450163113699668,0.11480872466259877,0.06280339565644391,227,0.08075140813018651,+0.08/+0.14/+nan/+0.32
max5_21+bbw20+volvol20,3,0.16539872286675952,0.14121523950405265,0.10896707681482797,267,0.09685761966069492,+0.13/+0.10/+nan/+0.18,0.03480715538697591,0.20050033848870907,0.18914116277374177,0.1608677423020038,227,0.16302425804572854,+0.16/+0.24/+nan/+0.31
max5_21+bbw20+skew60,3,0.16401259595601983,0.12430827968400074,0.09247914097924201,267,0.07918088138912088,+0.12/+0.08/+nan/+0.17,0.03397697677433502,0.2012793984895661,0.1688732480294008,0.13712476042810343,227,0.14146736965316764,+0.14/+0.21/+nan/+0.31
max5_21+bbw20+size,3,0.1735389343230692,0.15535076310330914,0.11956583177606991,267,0.0994279204621179,+0.16/+0.10/+nan/+0.17,0.04184979026617331,0.21984132805582504,0.22876377272369258,0.20337567953130742,227,0.20293000145742912,+0.20/+0.29/+nan/+0.34
max5_21+bbw20+dlow252,3,0.15386819804448515,0.10953248099267225,0.07038971629888703,267,0.04010937762687349,+0.09/+0.04/+nan/+0.21,0.02643351025461282,0.1827809869997657,0.11957472333977266,0.07747316412422825,227,0.08895371982665255,+0.09/+0.15/+nan/+0.29
max5_21+bbw20+beta60,3,0.1670598845772297,0.08488341581620214,0.037547831729079106,267,0.004910542327637345,+0.07/+0.00/+nan/+0.17,0.026009325842942622,0.202468767686681,0.11076178640430775,0.060726727852072136,227,0.07499626105685056,+0.07/+0.15/+nan/+0.32
max5_21+volvol20+skew60,3,0.16063855243622893,0.13170319961335517,0.10699065445546975,267,0.09562574658620492,+0.14/+0.10/+nan/+0.14,0.036246518437982926,0.19237557732570346,0.1862484330208544,0.16260228170065216,227,0.16538763796729977,+0.17/+0.23/+nan/+0.28
max5_21+volvol20+size,3,0.1604264458121235,0.15398615793940484,0.1253821631168279,267,0.1114209602436519,+0.17/+0.11/+nan/+0.14,0.044153174683987946,0.19819334509237765,0.23098195783799738,0.21281365521621876,227,0.2148907887340718,+0.21/+0.28/+nan/+0.28
max5_21+volvol20+dlow252,3,0.15836705819416633,0.12474680872119773,0.09462764264195767,267,0.05993254124582978,+0.11/+0.06/+nan/+0.19,0.025241164594174876,0.18257796005693458,0.1465449984872333,0.11279983073440546,227,0.12222714885181979,+0.12/+0.18/+nan/+0.27
max5_21+volvol20+beta60,3,0.17277997793360136,0.10143664527421085,0.06018001822728332,267,0.025202260788129177,+0.09/+0.03/+nan/+0.17,0.02491328789993536,0.20443615564440543,0.13948876895650178,0.09610652619308148,227,0.10800238647748003,+0.11/+0.18/+nan/+0.32
max5_21+skew60+size,3,0.16561390295719294,0.1437802822818818,0.1147511740569944,267,0.09568007771489367,+0.16/+0.10/+nan/+0.13,0.04203160414818372,0.20827017480502655,0.22195401022510733,0.2025905175808033,227,0.20260311616462395,+0.20/+0.27/+nan/+0.30
max5_21+skew60+dlow252,3,0.14964688101315338,0.10174410208158664,0.0716761913681961,267,0.03822779304074803,+0.09/+0.04/+nan/+0.16,0.026787135301431925,0.1751056070822821,0.11869066654345059,0.08330878617268805,227,0.09367717911391696,+0.09/+0.15/+nan/+0.26
max5_21+skew60+beta60,3,0.16701706286948884,0.07646030480568468,0.03490000746831775,267,-0.00012561982259453865,+0.07/-0.00/+nan/+0.14,0.026751438771659194,0.1996927785121406,0.1081583969193968,0.06328532490336296,227,0.07640094021318172,+0.08/+0.14/+nan/+0.30
max5_21+size+dlow252,3,0.16687058937548688,0.14316493518476542,0.10782620934836357,267,0.061523214067406254,+0.14/+0.06/+nan/+0.19,0.03279817923828445,0.20206003312842874,0.18706592169039024,0.15360027103743454,227,0.16135283580520426,+0.16/+0.23/+nan/+0.31
max5_21+size+beta60,3,0.17216460248164114,0.10928520215896063,0.06364363848145665,267,0.01642405553358809,+0.11/+0.02/+nan/+0.15,0.036471392276544896,0.21465294284663966,0.1699928871821658,0.1283303409397338,227,0.13801306927823748,+0.14/+0.22/+nan/+0.34
max5_21+dlow252+beta60,3,0.15652296064872712,0.05408767503903171,0.004722993727529386,267,-0.048245596213582966,+0.03/-0.05/+nan/+0.17,0.021282528208050263,0.18052702271163243,0.047128016548405316,-0.00752038911404088,227,0.013589791407414294,+0.01/+0.07/+nan/+0.26
downvol60+bbw20+volvol20,3,0.17603618643049224,0.15501856732949554,0.1181124767423113,267,0.10634391393988109,+0.15/+0.11/+nan/+0.20,0.034009255103417374,0.22001729753296578,0.22230482189800552,0.18965857831790606,227,0.19418202588687766,+0.19/+0.27/+nan/+0.36
downvol60+bbw20+skew60,3,0.17467327090878018,0.13752155050849232,0.10172953196360367,267,0.08696946067370555,+0.13/+0.09/+nan/+0.18,0.03334672033395737,0.22133228972754962,0.2010768720423735,0.16556249474849605,227,0.17266645561180619,+0.17/+0.24/+nan/+0.35
downvol60+bbw20+size,3,0.17440767856181116,0.16333029611917282,0.12341457664577114,267,0.10294542475422747,+0.17/+0.10/+nan/+0.17,0.03974511772104457,0.22735355299503038,0.2584829766091188,0.226305958289198,227,0.23200416942483032,+0.23/+0.31/+nan/+0.38
downvol60+bbw20+dlow252,3,0.1562653684094434,0.11203911145860324,0.06933997024323615,267,0.03799172099859997,+0.09/+0.04/+nan/+0.21,0.025823821103371194,0.19237056785811724,0.13467111575838495,0.08972741821197777,227,0.10334707621496861,+0.10/+0.17/+nan/+0.31
downvol60+bbw20+beta60,3,0.15842158409869597,0.0825367025354777,0.0319627910193533,267,-0.002600156872420805,+0.07/-0.00/+nan/+0.17,0.02613129603947376,0.1991531681774814,0.11808920869207318,0.06769580987281687,227,0.08352789072717816,+0.08/+0.15/+nan/+0.32
downvol60+volvol20+skew60,3,0.17985372777676398,0.15524834549675556,0.12455038571826271,267,0.111526762757938,+0.16/+0.11/+nan/+0.17,0.03362393754916699,0.2229906315435687,0.23166706024418768,0.20421899163411372,227,0.2072034685852143,+0.21/+0.28/+nan/+0.35
downvol60+volvol20+size,3,0.16673466090214947,0.17293548405053752,0.13842871750122338,267,0.12451683168807189,+0.19/+0.12/+nan/+0.16,0.03834276093560644,0.2130317201435696,0.27062370135111763,0.24778507492545676,227,0.2504332256272954,+0.25/+0.32/+nan/+0.35
downvol60+volvol20+dlow252,3,0.17148799090288114,0.1372364448549293,0.0993000092376279,267,0.06389449830507624,+0.12/+0.06/+nan/+0.21,0.02878254417536072,0.20482852291259926,0.17456654859584617,0.1324070823533456,227,0.14626782379960696,+0.15/+0.21/+nan/+0.33
downvol60+volvol20+beta60,3,0.171514998222681,0.10553210975765762,0.05804459222966556,267,0.0185559821140873,+0.10/+0.02/+nan/+0.17,0.02795510631037928,0.21140361420036718,0.1575518575731154,0.11037614893861061,227,0.12438144915670465,+0.12/+0.19/+nan/+0.35
downvol60+skew60+size,3,0.1747698580998785,0.16250384319781846,0.12431824634094277,267,0.10642892305878002,+0.18/+0.11/+nan/+0.15,0.04098273812187418,0.22707113418482294,0.26376235309095514,0.24038900843549432,227,0.24140404978735272,+0.24/+0.31/+nan/+0.36
downvol60+skew60+dlow252,3,0.16017428391688432,0.1117887306100254,0.07437641827928745,267,0.03746971250180574,+0.10/+0.04/+nan/+0.19,0.028785754435136267,0.19446112701881638,0.1397373825753977,0.09852353519223271,227,0.11158990826113906,+0.11/+0.17/+nan/+0.30
downvol60+skew60+beta60,3,0.16509800267100572,0.08053577293818921,0.030949337997447743,267,-0.006705641055362762,+0.07/-0.01/+nan/+0.15,0.02754449584184111,0.20673575381001175,0.1225297259538821,0.07355454594030758,227,0.08935672270208242,+0.09/+0.15/+nan/+0.32
downvol60+size+dlow252,3,0.16691495230039813,0.14854054670880343,0.1081456778596254,267,0.05899910388035186,+0.14/+0.06/+nan/+0.20,0.03222631058441813,0.20991017317437446,0.21077333239840865,0.16991829916723591,227,0.18189950705842461,+0.18/+0.25/+nan/+0.36
downvol60+size+beta60,3,0.15728150248415088,0.107898283729274,0.05865624147270054,267,0.009263766657470284,+0.11/+0.01/+nan/+0.15,0.034972323458872974,0.2050575280957784,0.18259473020566228,0.13949536429073345,227,0.15068146754640652,+0.15/+0.23/+nan/+0.36
downvol60+dlow252+beta60,3,0.14703569977091607,0.055305737033419886,0.00411920554910426,267,-0.04993874870254815,+0.03/-0.05/+nan/+0.17,0.025216645352228714,0.17838660294738937,0.05485905687707611,0.0002815210266513532,227,0.02069723780760914,+0.02/+0.08/+nan/+0.27
bbw20+volvol20+skew60,3,0.16077504339670384,0.13836037268426385,0.11172662374209201,267,0.11237819210454633,+0.14/+0.11/+nan/+0.15,0.038171200569343755,0.2009551495615825,0.20123279677162834,0.1786941118826448,227,0.17887919478715453,+0.18/+0.25/+nan/+0.30
bbw20+volvol20+size,3,0.15811325239003654,0.15704730782168713,0.12797409511980856,267,0.1253662819319275,+0.17/+0.13/+nan/+0.14,0.04891026437193958,0.20340105706971134,0.24192424775996546,0.22368925652992136,227,0.22535669911333883,+0.23/+0.29/+nan/+0.29
bbw20+volvol20+dlow252,3,0.1559852080898432,0.13100873681164854,0.09701552775434853,267,0.07608530197485348,+0.11/+0.08/+nan/+0.21,0.031449704403633975,0.18755089356893034,0.15630753708944453,0.12071006893165122,227,0.12837617165088436,+0.13/+0.20/+nan/+0.30
bbw20+volvol20+beta60,3,0.16829269928548135,0.10414898580507677,0.06110891339832462,267,0.03950655023019547,+0.09/+0.04/+nan/+0.17,0.03317891455404068,0.20763158114697625,0.1494508227951603,0.10632244731588103,227,0.11526941801746389,+0.12/+0.20/+nan/+0.34
bbw20+skew60+size,3,0.16440525684379084,0.14691002530369307,0.11635367098748924,267,0.11005860257185412,+0.16/+0.11/+nan/+0.12,0.04284285120608781,0.21494116124485058,0.23678805032602662,0.2200271902388706,227,0.21766258781866762,+0.22/+0.29/+nan/+0.30
bbw20+skew60+dlow252,3,0.1469874621156072,0.10599837163064978,0.07338577156419808,267,0.05097018298097144,+0.09/+0.05/+nan/+0.18,0.027202826986059185,0.18015024188898407,0.12622814607002467,0.09008328968858405,227,0.09823150090389761,+0.10/+0.16/+nan/+0.28
bbw20+skew60+beta60,3,0.1625910714573056,0.07778202535969622,0.035428355279991386,267,0.011673871442394922,+0.07/+0.01/+nan/+0.14,0.027380563023320856,0.2041543746753561,0.11686719873978271,0.07235563836786305,227,0.082848090519087,+0.08/+0.16/+nan/+0.31
bbw20+size+dlow252,3,0.1625632296751595,0.14324419138270647,0.10713046528066905,267,0.07537588005389576,+0.14/+0.08/+nan/+0.19,0.036754741135419926,0.20552066696716878,0.1953853083828659,0.16168724256681122,227,0.16776474326452265,+0.17/+0.24/+nan/+0.33
bbw20+size+beta60,3,0.1656023724436059,0.1052920798727326,0.06206074157339892,267,0.028294379833027784,+0.11/+0.03/+nan/+0.14,0.03741540601392509,0.2148520537703798,0.17785275249437693,0.1397122376029043,227,0.14504329480588699,+0.15/+0.23/+nan/+0.34
bbw20+dlow252+beta60,3,0.14856908034510663,0.055665975683572406,0.005388134897436528,267,-0.03690742715245469,+0.03/-0.04/+nan/+0.17,0.023333605747326642,0.18012979300503468,0.052535464828341066,-0.0006721379728614467,227,0.016447588831340076,+0.02/+0.08/+nan/+0.27
volvol20+skew60+size,3,0.1452692727448928,0.14169401752233304,0.11758951398325833,267,0.09436380400829279,+0.16/+0.12/+nan/+0.09,0.05228490977733507,0.18469860028017043,0.2282733386905272,0.21471583328668126,227,0.21722930586220882,+0.22/+0.27/+nan/+0.25
volvol20+skew60+dlow252,3,0.14791614614786336,0.12139101078527215,0.09843185118978293,267,0.07378517018916765,+0.12/+0.07/+nan/+0.16,0.027505076921596348,0.17550854414627926,0.15440439947190426,0.12715307326832745,227,0.13297257947876523,+0.13/+0.19/+nan/+0.26
volvol20+skew60+beta60,3,0.16320099879740405,0.0941482479870662,0.05829162361926228,267,0.034021942708565206,+0.09/+0.03/+nan/+0.13,0.03236249461966293,0.19930789875114488,0.14586390361949558,0.11027690618073355,227,0.11648521049086474,+0.12/+0.19/+nan/+0.31
volvol20+size+dlow252,3,0.1523123576782079,0.15241808984806765,0.1268698093907467,267,0.09938248283574018,+0.16/+0.10/+nan/+0.16,0.040418323086459235,0.18741494334889394,0.21290280765447298,0.19091881284638482,227,0.19561333049040627,+0.20/+0.26/+nan/+0.28
volvol20+size+beta60,3,0.15165041217644964,0.11668610038738746,0.08036047171572762,267,0.05229961027339659,+0.13/+0.05/+nan/+0.12,0.0389080458118456,0.19184253971241624,0.19243865065523286,0.1665620740803836,227,0.1677188004317113,+0.17/+0.24/+nan/+0.31
volvol20+dlow252+beta60,3,0.15976806357824722,0.07495815453608988,0.02877010536974929,267,-0.022233756904252288,+0.05/-0.02/+nan/+0.18,0.023449020887897867,0.18739489437027412,0.08191193869236385,0.0328743609244852,227,0.04869202737668813,+0.05/+0.11/+nan/+0.28
skew60+size+dlow252,3,0.15080367210770007,0.13200219698512625,0.10631224527070679,267,0.0719613534988133,+0.14/+0.07/+nan/+0.14,0.03386898000366373,0.18913386760638198,0.1884185057592877,0.16421833568085012,227,0.1685914971382159,+0.17/+0.23/+nan/+0.27
skew60+size+beta60,3,0.15621494024794805,0.09455039280530828,0.0556030449025286,267,0.022309536025507094,+0.10/+0.02/+nan/+0.10,0.03850031158005473,0.20080354853791668,0.1686756326538439,0.1381149524781593,227,0.14170703506762375,+0.14/+0.22/+nan/+0.30
skew60+dlow252+beta60,3,0.14443574017233443,0.04685887167191949,0.0021250154327582815,267,-0.042051489859645005,+0.03/-0.04/+nan/+0.14,0.018646846953521697,0.17239537332778954,0.04720941727638166,-0.005080092415705523,227,0.014561872790424512,+0.01/+0.07/+nan/+0.25
size+dlow252+beta60,3,0.15325101797205504,0.07659012320737713,0.029637563613810914,267,-0.03638027442037993,+0.07/-0.04/+nan/+0.16,0.0316341752914684,0.1926677020358192,0.10633487727294182,0.05626322404624451,227,0.07137926329066799,+0.07/+0.15/+nan/+0.30
